Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,TabulationTime,TabulationActivated
magicSequence_magicSequence430,baseline,0.0,0.21,544478.0,0.0,1141.337,1.0,0.0,0.0,2.0,11636.0,,
blockedqueens-strong_blockedqueens281449798782,baseline,0.0,0.06,3495.0,0.0,0.96,0.0,0.0,0.0,3281.0,1020.0,,
RamseyNumbers_03-03-02-SAT,baseline,0.0,0.0,0.0,0.0,0.178,1.0,0.0,0.0,0.0,0.0,,
PlottingModelA_5_5_3_seed15_15_7,2,0.0,41.31,30156673.0,0.0,66.465,1.0,0.0,0.0,217953.0,3110629.0,29.26,1.0
graphColouring_games120,2,0.0,0.06,91033.0,0.0,3.945,1.0,0.0,0.0,20946.0,15449.0,0.026,0.0
sudoku_sudoku22,baseline,0.0,0.0,24.0,0.0,0.516,1.0,0.0,0.0,1.0,6.0,,
knights_11a,2,0.0,0.35,99627.0,0.0,5.213,1.0,0.0,0.0,62380.0,22707.0,1.129,1.0
blockedqueens-strong_blockedqueens501642414751,2,0.0,5.58,6435.0,0.0,1.72,0.0,0.0,0.0,243845.0,1908.0,0.005,0.0
stilllife_mdsl_9,2,0.0,740.07,138468.0,0.0,1.622,1.0,0.0,0.0,6377880.0,15849.0,0.121,1.0
PlottingModelA_5_5_3_seed15_18_6,baseline,0.0,0.06,66352.0,0.0,19.09,1.0,0.0,0.0,791.0,9391.0,,
PlottingModelB_5_5_3_seed15_18_6,baseline,0.0,0.05,58110.0,0.0,6.675,1.0,0.0,0.0,1184.0,7090.0,,
blockedqueens_blockedqueens281449803244,2,0.0,0.03,9399.0,0.0,1.127,1.0,0.0,0.0,2256.0,2704.0,0.135,1.0
nlinkedseq_nlinkedseq-80-50,2,0.0,1.89,29650.0,0.0,1.633,1.0,0.0,0.0,72321.0,7660.0,0.279,1.0
blockedqueens_blockedqueens481721291338,2,0.0,1.16,26438.0,0.0,1.857,1.0,0.0,0.0,50352.0,7462.0,0.22,1.0
sonet2_sonet5-5,2,0.0,0.56,8072.0,0.0,1.114,1.0,0.0,0.0,36101.0,1309.0,0.038,0.0
solitaireBattleship_solitaire_battleship_meuffels_hertog2easy,baseline,0.0,0.0,0.0,0.0,5.038,1.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens481721329185,2,0.0,2.25,25396.0,0.0,1.857,0.0,0.0,0.0,93069.0,7129.0,0.193,1.0
pegSolitaireTable_pegSolitaire9,2,0.0,12.96,500654.0,0.0,3.961,1.0,0.0,0.0,214376.0,139789.0,0.059,0.0
knights2_09a,baseline,,,,0.0,1200.001,,1.0,,,,,
opd_flener_et_al_tab1_10_15_06,baseline,0.0,0.18,13203.0,0.0,2.115,1.0,0.0,0.0,14462.0,3171.0,,
pegSolitaireTable_pegSolitaire2_33,2,0.0,7.46,481113.0,0.0,3.698,1.0,0.0,0.0,148011.0,134312.0,0.072,0.0
golfers2_ord05-11-6-2,2,0.0,0.03,13640.0,0.0,4.649,1.0,0.0,0.0,2643.0,3773.0,0.098,0.0
magicSequence_magicSequence440,2,,,,0.0,1200.001,,1.0,,,,,0.0
blockedqueens_blockedqueens281449849062,baseline,0.0,0.1,9225.0,0.0,1.069,0.0,0.0,0.0,4555.0,2654.0,,
blockedqueens_blockedqueens501642414057,baseline,0.0,2.28,28747.0,0.0,1.9,1.0,0.0,0.0,96865.0,8226.0,,
graphColouring_mulsol_i_2,baseline,0.0,8.280000000000001,859080.0,0.0,14.513,1.0,0.0,0.0,2086541.0,155145.0,,
AccordionTable_cards_16_02,baseline,0.0,1.29,84917.0,0.0,2.01,1.0,0.0,0.0,64024.0,10435.0,,
graphColouring_homer,baseline,0.0,0.0,563.0,0.0,1.026,0.0,0.0,0.0,0.0,0.0,,
quasiGroup5Idempotent_quasiGroupX_20,baseline,0.0,384.96,459270.0,0.0,7.184,0.0,0.0,0.0,13019266.0,33886.0,,
blockedqueens-strong_blockedqueens281449790187,2,0.0,0.05,3475.0,0.0,1.085,0.0,0.0,0.0,3075.0,1032.0,0.004,0.0
blockedqueens-strong_blockedqueens561860538387,2,0.0,12.7,7297.0,0.0,1.863,1.0,0.0,0.0,563185.0,2182.0,0.005,0.0
sedfnofix_28_4_C14xC2_4_3_1,2,0.0,82.86,186631.0,0.0,17.465,0.0,0.0,0.0,443999.0,59104.0,11.71,1.0
coprime_8,2,0.0,0.05,3099.0,0.0,6.417,1.0,0.0,0.0,79.0,476.0,1.355,1.0
sonet2_sonet8-4,baseline,0.0,2051.75,12742.0,0.0,1.264,1.0,0.0,0.0,46963425.0,1821.0,,
blockedqueens-strong_blockedqueens281449800566,baseline,0.0,0.01,3472.0,0.0,1.061,1.0,0.0,0.0,810.0,981.0,,
pegSolitaireTable_pegSolitaire4_32,baseline,0.0,18.66,454396.0,0.0,3.667,1.0,0.0,0.0,301464.0,126872.0,,
blockedqueens-strong_blockedqueens281449798304,baseline,0.0,0.09,3531.0,0.0,1.086,0.0,0.0,0.0,5410.0,1067.0,,
sokoban_New93,2,0.0,0.04,80241.0,0.0,1.198,1.0,0.0,0.0,31.0,20624.0,0.31,1.0
pegSolitaireTable_pegSolitaire15,baseline,0.0,222.7,483469.0,0.0,3.648,1.0,0.0,0.0,3184338.0,134968.0,,
knights2_30b,2,,,737708644.0,0.0,1139.543,,0.0,,0.0,1884731.0,24.606,1.0
Bombastic_Bombastic33,baseline,0.0,0.0,0.0,0.0,1.654,1.0,0.0,0.0,0.0,0.0,,
efpa_11,baseline,0.0,1.33,18238.0,0.0,1.798,1.0,0.0,0.0,75503.0,3185.0,,
semigroup_semigroup23,2,0.0,21.15,40026762.0,0.0,102.774,1.0,0.0,0.0,559663.0,978627.0,7.664,1.0
blockedqueens-strong_blockedqueens281449841964,baseline,0.0,0.04,2980.0,0.0,1.067,0.0,0.0,0.0,2042.0,782.0,,
graphColouring_queen8_12,baseline,0.0,0.46,162221.0,0.0,5.259,1.0,0.0,0.0,60259.0,29827.0,,
blockedqueens_blockedqueens501642414479,baseline,0.0,1.3,28791.0,0.0,1.57,0.0,0.0,0.0,56191.0,8237.0,,
carSequencing_20,baseline,0.0,0.16,244294.0,0.0,8.362,1.0,0.0,0.0,11999.0,26090.0,,
killer_16-sol36,2,0.0,0.12,144376.0,0.0,6.799,1.0,0.0,0.0,3342.0,31306.0,3.911,1.0
killer_16-sol3,baseline,0.0,0.17,47783.0,0.0,2.623,1.0,0.0,0.0,10292.0,8388.0,,
carSequencing_18,2,0.0,7.17,2853157.0,0.0,15.811,1.0,0.0,0.0,39066.0,892810.0,5.031,1.0
nlinkedopt_opt36,baseline,0.0,752.13,105563.0,0.0,1.135,1.0,0.0,0.0,31023569.0,5625.0,,
ramsey2_04-04-01-SAT,baseline,0.0,0.0,0.0,0.0,1.012,1.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens281449789491,baseline,0.0,0.03,9001.0,0.0,1.011,0.0,0.0,0.0,1815.0,2611.0,,
blockedqueens_blockedqueens481721329185,baseline,0.0,2.22,25396.0,0.0,1.683,0.0,0.0,0.0,84914.0,7129.0,,
graphColouring_jean,2,0.0,0.28,29706.0,0.0,1.6,1.0,0.0,0.0,21921.0,6795.0,0.004,0.0
blockedqueens_blockedqueens561860530797,2,0.0,1.57,33728.0,0.0,1.877,0.0,0.0,0.0,66042.0,9725.0,0.212,1.0
blockedqueens_blockedqueens481721305414,2,0.0,1.34,26124.0,0.0,1.965,0.0,0.0,0.0,46259.0,7284.0,0.211,1.0
knights2_06b,baseline,0.0,0.21,68038.0,0.0,1.995,1.0,0.0,0.0,29265.0,4657.0,,
PlottingModelB_5_5_3_seed15_10_9,baseline,0.0,0.1,90368.0,0.0,9.414,1.0,0.0,0.0,6524.0,10840.0,,
discreteTomography_2,baseline,0.0,0.0,0.0,0.0,0.318,1.0,0.0,0.0,0.0,0.0,,
killer_16-sol92,2,0.0,0.0,107.0,0.0,1.23,1.0,0.0,0.0,4.0,24.0,0.038,1.0
sonet2_sonet6-5,baseline,0.0,5.43,9420.0,0.0,1.22,1.0,0.0,0.0,332867.0,1465.0,,
efpa_9,baseline,0.0,0.05,7989.0,0.0,1.321,1.0,0.0,0.0,5102.0,1498.0,,
blackhole_PN-49,baseline,0.0,8.6,291654.0,0.0,6.15,1.0,0.0,0.0,274170.0,22431.0,,
JPEncoding_data900,baseline,,,,0.0,1200.002,,1.0,,,,,
Bombastic_Bombastic29,baseline,0.0,0.0,703.0,0.0,1.743,1.0,0.0,0.0,55.0,180.0,,
sokoban_New26,baseline,0.0,0.0,1314.0,0.0,0.536,1.0,0.0,0.0,10.0,254.0,,
semigroup_semigroup17,2,0.0,5.31,8950602.0,0.0,36.186,1.0,0.0,0.0,167028.0,302277.0,3.039,1.0
killer_16-sol15,baseline,0.0,0.0,0.0,0.0,1.465,1.0,0.0,0.0,0.0,0.0,,
sokoban_New64,baseline,0.0,0.01,10938.0,0.0,0.738,1.0,0.0,0.0,428.0,1420.0,,
sokoban_New85,2,0.0,0.06,135692.0,0.0,1.396,1.0,0.0,0.0,50.0,34535.0,0.493,1.0
blackhole_PN-69,baseline,0.0,9.93,292874.0,0.0,5.908,1.0,0.0,0.0,280866.0,22561.0,,
blockedqueens_blockedqueens281449844282,2,0.0,0.03,9671.0,0.0,1.298,0.0,0.0,0.0,1382.0,2771.0,0.14,1.0
magicSequence_magicSequence410,2,0.0,0.2,482120.0,0.0,1006.666,1.0,0.0,0.0,2.0,10856.0,1.618,1.0
nlinkedopt_opt22,baseline,0.0,5.96,26051.0,0.0,0.693,1.0,0.0,0.0,510713.0,2331.0,,
blockedqueens-strong_blockedqueens561860555812,2,0.0,1.51,7127.0,0.0,2.065,0.0,0.0,0.0,79055.0,2153.0,0.005,0.0
blockedqueens-strong_blockedqueens281449849121,baseline,0.0,0.04,3488.0,0.0,1.105,0.0,0.0,0.0,2208.0,1036.0,,
golfers1_ord10-4-3-3,2,0.0,0.61,1353061.0,0.0,8.541,1.0,0.0,0.0,68.0,176091.0,4.96,1.0
blockedqueens-strong_blockedqueens281449843875,2,0.0,0.02,3447.0,0.0,1.062,1.0,0.0,0.0,1511.0,951.0,0.003,0.0
opd_flener_et_al_tab6_10_38_28,baseline,0.0,130.16,52412.0,0.0,3.193,1.0,0.0,0.0,5848706.0,10957.0,,
sportsScheduling_12-10-8,baseline,0.0,1.51,54179.0,0.0,2.937,1.0,0.0,0.0,111021.0,14015.0,,
blockedqueens-strong_blockedqueens501642402587,baseline,0.0,1.09,6082.0,0.0,1.741,0.0,0.0,0.0,50540.0,1816.0,,
blockedqueens-strong_blockedqueens281449791778,baseline,0.0,0.02,3505.0,0.0,1.042,1.0,0.0,0.0,1432.0,1041.0,,
JPEncoding_data1900,baseline,,,,0.0,1200.001,,1.0,,,,,
blackhole_PN-7,2,0.0,0.08,40208.0,0.0,5.216,1.0,0.0,0.0,6207.0,10700.0,0.302,1.0
ramsey2_03-08-01-SAT,2,0.0,0.0,0.0,0.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sokoban_New69,2,0.0,0.05,100286.0,0.0,1.193,1.0,0.0,0.0,165.0,25517.0,0.342,1.0
blockedqueens-strong_blockedqueens481721326070,baseline,0.0,1.13,6440.0,0.0,1.45,1.0,0.0,0.0,68560.0,1902.0,,
n-queens_n_queens_8,2,0.0,0.0,1178.0,0.0,0.449,1.0,0.0,0.0,22.0,392.0,0.061,1.0
blockedqueens-strong_blockedqueens501642458368,baseline,0.0,1.3,6799.0,0.0,2.001,0.0,0.0,0.0,63823.0,2025.0,,
sokoban_New11,baseline,0.0,0.0,73.0,0.0,0.443,1.0,0.0,0.0,2.0,30.0,,
blockedqueens_blockedqueens281449798544,2,0.0,0.12,8699.0,0.0,1.283,1.0,0.0,0.0,5924.0,2498.0,0.179,1.0
sonet2_sonet4-5,2,0.0,0.22,6699.0,0.0,1.094,1.0,0.0,0.0,14065.0,1143.0,0.029,0.0
killer_16-sol99,2,0.0,0.44,211289.0,0.0,8.459,1.0,0.0,0.0,6201.0,45022.0,5.094,1.0
blockedqueens-strong_blockedqueens501642459271,baseline,0.0,2.93,6434.0,0.0,1.836,0.0,0.0,0.0,133016.0,1897.0,,
carSequencing_48,baseline,0.0,0.55,271185.0,0.0,7.385,1.0,0.0,0.0,40606.0,28160.0,,
AccordionTable_cards_16_05,2,0.0,3.97,94467.0,0.0,2.191,1.0,0.0,0.0,219495.0,11287.0,0.219,1.0
graphColouring_inithx_i_2,baseline,0.0,62.760000000000005,6039520.0,0.0,76.436,1.0,0.0,0.0,16210398.0,1088656.0,,
pegSolitaireTable_pegSolitaire2_29,baseline,0.0,109.21,484365.0,0.0,3.419,1.0,0.0,0.0,1838233.0,135245.0,,
handball7_12,2,0.0,4.42,286793.0,0.0,10.961,1.0,0.0,0.0,150883.0,23181.0,0.926,1.0
blockedqueens_blockedqueens281449801635,baseline,0.0,0.07,9152.0,0.0,0.997,1.0,0.0,0.0,3075.0,2607.0,,
pegSolitaireAction_pegSolitaire3_3,baseline,0.0,681.11,110658.0,0.0,18.971,1.0,0.0,0.0,17265515.0,9654.0,,
knapsack_items-52,baseline,0.0,2395.9900000000002,191354.0,0.0,1.293,1.0,0.0,0.0,26965854.0,3417.0,,
sokoban_New83,2,0.0,0.0,9.0,0.0,0.495,1.0,0.0,0.0,1.0,4.0,0.0,0.0
killer_16-sol3,2,0.0,0.17,101307.0,0.0,6.336,1.0,0.0,0.0,4967.0,22093.0,2.996,1.0
bibd-implied_puget2,baseline,0.0,0.06,49040.0,0.0,3.021,1.0,0.0,0.0,4816.0,7026.0,,
sportsScheduling_12-10-5,2,0.0,1.18,54389.0,0.0,3.088,1.0,0.0,0.0,74842.0,15442.0,0.225,1.0
PlottingModelA_5_5_3_seed15_12_10,2,0.0,23.62,46473897.0,0.0,75.412,1.0,0.0,0.0,25102.0,4828386.0,30.824,1.0
blackhole_PN-74,2,0.0,0.18,40517.0,0.0,6.198,1.0,0.0,0.0,12515.0,10778.0,0.244,1.0
blockedqueens-strong_blockedqueens481721286911,2,0.0,2.86,6461.0,0.0,1.728,0.0,0.0,0.0,128064.0,1924.0,0.031,0.0
bibd_puget2,2,0.0,0.03,46502.0,0.0,3.709,1.0,0.0,0.0,60.0,7593.0,0.519,1.0
Bombastic_Bombastic35,2,0.0,0.0,0.0,0.0,1.649,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens501642461676,baseline,0.0,5.51,27788.0,0.0,1.75,0.0,0.0,0.0,224869.0,7949.0,,
blockedqueens_blockedqueens281449802826,2,0.0,0.01,8767.0,0.0,1.136,0.0,0.0,0.0,553.0,2532.0,0.131,1.0
graphColouring_zeroin_i_1,2,0.0,43.14,957725.0,0.0,15.958,1.0,0.0,0.0,1099445.0,178294.0,0.027,0.0
blockedqueens_blockedqueens281449798304,2,0.0,0.14,9193.0,0.0,1.187,0.0,0.0,0.0,6518.0,2648.0,0.171,1.0
bpmp_7444,baseline,0.0,28.51,56136.0,0.0,2.182,1.0,0.0,0.0,544525.0,5741.0,,
killer_16-sol10,2,0.0,0.84,135319.0,0.0,7.0,1.0,0.0,0.0,20718.0,29856.0,4.423,1.0
blackhole_PN-76,2,0.0,0.06,40065.0,0.0,5.709,1.0,0.0,0.0,4218.0,10671.0,0.264,1.0
sonet2_sonet1-5,baseline,0.0,0.0,3221.0,0.0,0.823,1.0,0.0,0.0,1745.0,648.0,,
pegSolitaireTable_pegSolitaire11,baseline,0.0,22.45,500654.0,0.0,3.475,1.0,0.0,0.0,416995.0,139789.0,,
semigroup_semigroup14,2,0.0,2.08,3423714.0,0.0,19.717,1.0,0.0,0.0,76821.0,141498.0,2.336,1.0
molnars_molnars-2-8,2,0.0,0.0,52.0,0.0,1.167,0.0,0.0,0.0,0.0,55.0,0.799,1.0
sokoban_New89,2,0.0,0.61,632281.0,0.0,3.144,1.0,0.0,0.0,1084.0,160351.0,1.293,1.0
sokoban_New71,2,0.0,0.0,5031.0,0.0,0.649,1.0,0.0,0.0,5.0,1374.0,0.077,1.0
carSequencing_58,baseline,0.0,1.41,277008.0,0.0,8.942,1.0,0.0,0.0,67025.0,29160.0,,
sokoban_New77,2,0.0,0.0,0.0,0.0,0.568,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PlottingModelB_7_7_6_seed15_37_6,baseline,0.0,0.33,563688.0,0.0,17.124,1.0,0.0,0.0,3069.0,26157.0,,
blockedqueens-strong_blockedqueens501642426617,baseline,0.0,8.25,66390.0,0.0,2.32,0.0,0.0,0.0,314509.0,19376.0,,
blockedqueens-strong_blockedqueens281449803572,2,0.0,0.0,2782.0,0.0,1.046,0.0,0.0,0.0,211.0,802.0,0.026,0.0
blockedqueens_blockedqueens501642406388,baseline,0.0,4.8,28571.0,0.0,1.336,1.0,0.0,0.0,258082.0,8158.0,,
blockedqueens-strong_blockedqueens561860450262,baseline,0.0,0.71,7498.0,0.0,1.848,1.0,0.0,0.0,34483.0,2171.0,,
golfers3_ord12-7-7-3,baseline,0.0,0.06,62044.0,0.0,9.681,1.0,0.0,0.0,6661.0,15291.0,,
killer_16-sol61,2,0.0,0.67,136914.0,0.0,6.51,1.0,0.0,0.0,20027.0,30366.0,3.389,1.0
blockedqueens_blockedqueens501642437221,baseline,0.0,1.18,27900.0,0.0,1.755,0.0,0.0,0.0,49034.0,8045.0,,
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens252,baseline,0.0,1.6600000000000001,6830.0,0.0,2.705,1.0,0.0,0.0,119371.0,590.0,,
Bombastic_Bombastic76,baseline,0.0,0.0,0.0,0.0,1.055,1.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens561860478851,baseline,0.0,0.0,169.0,0.0,0.787,0.0,0.0,0.0,0.0,0.0,,
semigroup_semigroup20,2,0.0,11.51,19997580.0,0.0,63.905,1.0,0.0,0.0,319982.0,563580.0,5.256,1.0
blockedqueens-strong_blockedqueens281449852714,2,0.0,0.01,3512.0,0.0,1.026,1.0,0.0,0.0,459.0,1081.0,0.013,0.0
golfers1_ord16-5-4-4,2,0.0,3.3,2689920.0,0.0,17.687,1.0,0.0,0.0,7213.0,455068.0,9.2,1.0
blockedqueens-strong_blockedqueens561860535892,2,0.0,5.62,6853.0,0.0,2.202,1.0,0.0,0.0,281574.0,2066.0,0.014,0.0
blockedqueens-strong_blockedqueens281449802061,2,0.0,0.02,3516.0,0.0,1.293,1.0,0.0,0.0,1414.0,1016.0,0.004,0.0
blockedqueens-strong_blockedqueens501642419576,2,0.0,6.53,6725.0,0.0,1.716,0.0,0.0,0.0,277978.0,1929.0,0.026,0.0
knapsack_items-64,baseline,0.0,2534.2200000000003,779466.0,0.0,3.284,1.0,0.0,0.0,14075213.0,6232.0,,
killer_16-sol93,baseline,0.0,2.94,56571.0,0.0,2.566,1.0,0.0,0.0,169404.0,9752.0,,
nlinkedseq_nlinkedseq-70-45,baseline,0.0,52.63,465391.0,0.0,2.796,1.0,0.0,0.0,5936474.0,15075.0,,
blockedqueens_blockedqueens481721297189,baseline,0.0,3.7,25939.0,0.0,1.702,1.0,0.0,0.0,163059.0,7263.0,,
blockedqueens-strong_blockedqueens481721268899,baseline,0.0,0.69,5913.0,0.0,1.607,0.0,0.0,0.0,37567.0,1709.0,,
blockedqueens_blockedqueens561860441454,2,0.0,4.38,33024.0,0.0,2.248,1.0,0.0,0.0,181029.0,9517.0,0.229,1.0
discreteTomography_1,2,0.0,0.0,0.0,0.0,0.416,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blackhole_PN-59,baseline,0.0,11.94,277940.0,0.0,6.515,1.0,0.0,0.0,379337.0,21582.0,,
AccordionTable_cards_15_04,2,0.0,7.1,70904.0,0.0,2.425,0.0,0.0,0.0,330265.0,8993.0,0.252,1.0
tomsProblem_tomsProblem,baseline,0.0,0.0,5.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens281449787894,baseline,0.0,0.02,9431.0,0.0,1.17,1.0,0.0,0.0,971.0,2719.0,,
futoshiki_futoshiki5,2,0.0,0.0,24.0,0.0,0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721261794,2,0.0,1.13,6181.0,0.0,1.626,1.0,0.0,0.0,63459.0,1839.0,0.01,0.0
blackhole_PN-67,2,0.0,0.14,36764.0,0.0,5.773,1.0,0.0,0.0,11287.0,9841.0,0.252,1.0
futoshiki_futoshiki10,2,0.0,0.0,556.0,0.0,0.536,1.0,0.0,0.0,2.0,95.0,0.002,0.0
PlottingModelB_5_5_3_seed15_15_7,2,,,,0.0,1200.002,,1.0,,,,,1.0
peaceableArmyOfQueens_paq6,2,0.0,0.31,4928.0,0.0,1.564,1.0,0.0,0.0,26270.0,425.0,0.127,1.0
carSequencing_69,2,0.0,48.53,3757643.0,0.0,16.349,1.0,0.0,0.0,353038.0,1184286.0,5.713,1.0
futoshiki_futoshiki42,2,0.0,0.0,449.0,0.0,0.434,1.0,0.0,0.0,7.0,80.0,0.001,0.0
blockedqueens_blockedqueens481721325949,baseline,0.0,0.55,22864.0,0.0,1.448,0.0,0.0,0.0,23096.0,6371.0,,
efpa_19,baseline,0.0,0.9,19173.0,0.0,1.949,1.0,0.0,0.0,60620.0,3299.0,,
carSequencing_10,baseline,0.0,225.4,86019.0,0.0,5.164,1.0,0.0,0.0,9117579.0,11890.0,,
blockedqueens_blockedqueens501642426617,baseline,0.0,7.83,27310.0,0.0,1.75,0.0,0.0,0.0,314643.0,7719.0,,
AccordionTable_cards_13_04,baseline,0.0,0.03,50092.0,0.0,1.468,1.0,0.0,0.0,1753.0,6644.0,,
opd_toy_bibd_10_37_14,2,0.0,0.63,73091.0,0.0,4.0,1.0,0.0,0.0,23709.0,15124.0,0.42,1.0
magicSquare_magicSquare4,2,0.0,0.06,89414.0,0.0,1.178,1.0,0.0,0.0,894.0,22349.0,0.452,1.0
sonet_sonet5-4,2,0.0,18.36,7075.0,0.0,1.042,1.0,0.0,0.0,955118.0,1042.0,0.028,0.0
blockedqueens_blockedqueens561860443220,baseline,0.0,0.21,29601.0,0.0,1.717,0.0,0.0,0.0,6313.0,8319.0,,
carSequencing_17,2,0.0,3.11,3025944.0,0.0,13.455,1.0,0.0,0.0,60217.0,952419.0,3.036,1.0
blockedqueens-strong_blockedqueens281449802589,baseline,0.0,0.07,3513.0,0.0,1.085,0.0,0.0,0.0,4059.0,999.0,,
carSequencing_78,baseline,0.0,16.69,287389.0,0.0,10.188,1.0,0.0,0.0,707119.0,31574.0,,
futoshiki_futoshiki18,2,0.0,0.0,26.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens501642413357,baseline,0.0,0.73,6769.0,0.0,1.949,1.0,0.0,0.0,32909.0,1939.0,,
blockedqueens_blockedqueens561860642875,2,0.0,5.04,32318.0,0.0,2.234,1.0,0.0,0.0,260041.0,9324.0,0.232,1.0
blockedqueens_blockedqueens501642462836,baseline,0.0,0.54,28622.0,0.0,1.688,1.0,0.0,0.0,16565.0,8226.0,,
futoshiki_futoshiki38,baseline,0.0,0.0,24.0,0.0,0.218,0.0,0.0,0.0,0.0,0.0,,
blockedqueens_blockedqueens281449794260,baseline,0.0,0.08,9451.0,0.0,1.176,1.0,0.0,0.0,3639.0,2708.0,,
blockedqueens_blockedqueens281449802306,2,0.0,0.14,9345.0,0.0,1.237,1.0,0.0,0.0,7621.0,2687.0,0.157,1.0
blackhole_PN-7,baseline,0.0,8.68,325735.0,0.0,3.699,1.0,0.0,0.0,289189.0,26196.0,,
graphColouring_ash331GPIA,baseline,0.0,2.8899999999999997,854404.0,0.0,16.001,1.0,0.0,0.0,85626.0,119335.0,,
opd_flener_et_al_tab6_10_38_28,2,0.0,312.75,69933.0,0.0,4.386,1.0,0.0,0.0,12185900.0,15629.0,0.498,1.0
magicSequence_magicSequence450,2,,,,0.0,1200.001,,1.0,,,,,0.0
blockedqueens-strong_blockedqueens281449802653,2,0.0,0.02,3476.0,0.0,1.125,1.0,0.0,0.0,874.0,988.0,0.011,0.0
bibd_puget2,baseline,0.0,0.07,40327.0,0.0,2.404,1.0,0.0,0.0,7063.0,5946.0,,
blockedqueens-strong_blockedqueens281449789281,baseline,0.0,0.02,3494.0,0.0,1.035,1.0,0.0,0.0,1490.0,1000.0,,
magicSequence_magicSequence415,2,0.0,0.18,497210.0,0.0,919.088,1.0,0.0,0.0,2.0,11051.0,1.471,1.0
RamseyNumbers_04-05-01-SAT,2,0.0,0.0,0.0,0.0,0.188,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bpmp_1266,baseline,0.0,19.0,56466.0,0.0,2.517,1.0,0.0,0.0,428403.0,5868.0,,
knapsack_items-50,2,0.0,192.8,371733.0,0.0,2.473,1.0,0.0,0.0,1239325.0,4133.0,0.002,0.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens272,2,0.0,0.36000000000000004,7164.0,0.0,2.797,1.0,0.0,0.0,24846.0,525.0,0.14,1.0
sonet2_sonet7,2,0.0,19.33,10947.0,0.0,1.441,1.0,0.0,0.0,1125065.0,1616.0,0.034,0.0
sokoban_New51,2,0.0,0.0,0.0,0.0,0.395,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nlinkedseq_nlinkedseq-80-50,baseline,0.0,28.35,669737.0,0.0,3.286,1.0,0.0,0.0,2676701.0,18538.0,,
sonet_sonet7-5,2,0.0,11.74,9931.0,0.0,1.116,0.0,0.0,0.0,713740.0,1332.0,0.032,0.0
blockedqueens_blockedqueens281449799706,baseline,0.0,0.05,9014.0,0.0,1.001,1.0,0.0,0.0,2130.0,2591.0,,
pegSolitaireTable_pegSolitaire3_41,baseline,0.0,27.93,462439.0,0.0,3.509,1.0,0.0,0.0,512465.0,129090.0,,
futoshiki_futoshiki18,baseline,0.0,0.0,26.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,,
killer_16-sol41,2,0.0,0.07,117434.0,0.0,6.271,1.0,0.0,0.0,220.0,25449.0,3.407,1.0
futoshiki_futoshiki19,2,0.0,0.0,26.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blackhole_PN-61,baseline,0.0,0.11,285176.0,0.0,7.061,0.0,0.0,0.0,158.0,22063.0,,
blockedqueens_blockedqueens281449790413,2,0.0,0.13,9040.0,0.0,1.205,0.0,0.0,0.0,5527.0,2624.0,0.138,1.0
sokoban_New70,2,0.0,0.02,41722.0,0.0,0.941,1.0,0.0,0.0,68.0,10894.0,0.224,1.0
ramsey2_03-09-02-SAT,2,0.0,0.0,0.0,0.0,0.634,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449844282,2,0.0,0.02,3485.0,0.0,1.131,0.0,0.0,0.0,1289.0,1039.0,0.003,0.0
blockedqueens_blockedqueens281449838718,baseline,0.0,0.01,9168.0,0.0,1.118,1.0,0.0,0.0,553.0,2640.0,,
blockedqueens-strong_blockedqueens281449802306,baseline,0.0,0.08,3437.0,0.0,1.093,1.0,0.0,0.0,3929.0,994.0,,
sokoban_New7,baseline,0.0,0.0,22.0,0.0,0.397,1.0,0.0,0.0,1.0,9.0,,
ramsey1_03-09-01-SAT,baseline,0.0,0.0,0.0,0.0,0.689,1.0,0.0,0.0,0.0,0.0,,
sokoban_New45,2,0.0,0.06,137510.0,0.0,1.327,1.0,0.0,0.0,207.0,34802.0,0.386,1.0
sokoban_New27,2,0.0,1.28,1165986.0,0.0,5.028,1.0,0.0,0.0,15746.0,293652.0,2.184,1.0
