Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SolverSolveTime,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverNodes,SolverTimeOut,SolverSolutionsFound,SolverSetupTime
blockedqueens-strong_blockedqueens501642437875,baseline,2133.03,,0.0,2132.97,1.038,,1.0,0.0,18657549.0,0.0,1.0,0.002219
handball7_06,2,8.13926,0.822,0.0,7.22176,8.94,1.0,1.0,0.0,360631.0,0.0,9.0,0.011926
killer_16-sol2,2,22.7035,4.91,0.0,22.2475,6.377,1.0,1.0,0.0,143854.0,0.0,1.0,0.032021
pegSolitaireTable_pegSolitaire10,2,0.16628,0.043,0.0,0.047025,2.039,0.0,1.0,0.0,68.0,0.0,1.0,0.013408
quasiGroup4Idempotent_quasiGroupX_10,baseline,3590.63,,0.0,3590.57,1.551,,0.0,0.0,35437896.0,1.0,0.0,0.001395
blockedqueens_blockedqueens281449792036,2,0.422092,0.139,0.0,0.407358,0.854,1.0,0.0,0.0,6818.0,0.0,0.0,0.000556
sokoban_New64,2,1.05732,1.722,0.0,0.038134,2.935,1.0,1.0,0.0,14.0,0.0,1.0,0.081252
ramsey2_02-07-01-SAT,2,0.03901,0.0,0.0,0.039013,0.172,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens-strong_blockedqueens481721286837,2,0.021982,0.0,0.0,4.1e-05,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.000128
PlottingModelA_7_7_5_seed15_41_5,2,,,0.0,,1200.002,1.0,,1.0,,,,
blockedqueens_blockedqueens501642405851,2,2773.08,0.212,0.0,2773.02,1.286,1.0,0.0,0.0,23514629.0,0.0,0.0,0.003672
blockedqueens_blockedqueens481721284464,2,212.517,0.208,0.0,212.466,1.417,1.0,1.0,0.0,1612757.0,0.0,1.0,0.003752
stilllife_mdsl_12,2,3590.51,0.159,0.0,3590.47,1.643,1.0,1.0,0.0,76307254.0,1.0,33.0,0.001707
blockedqueens_blockedqueens481721248152,2,440.84,0.207,0.0,440.792,1.377,1.0,1.0,0.0,3411693.0,0.0,1.0,0.003494
sonet_sonet6-4,baseline,3590.55,,0.0,3590.54,0.878,,0.0,0.0,501420331.0,1.0,0.0,0.000591
blockedqueens-strong_blockedqueens481721305414,baseline,1371.34,,0.0,1371.27,1.461,,0.0,0.0,9516263.0,0.0,0.0,0.001727
killer_16-sol77,2,1.10694,5.154,0.0,0.561197,6.871,1.0,1.0,0.0,3729.0,0.0,1.0,0.034588
discreteTomography_9,2,0.035517,0.0,0.0,0.034973,0.668,0.0,1.0,0.0,1.0,0.0,1.0,0.0
knights2_30a,baseline,3589.81,,0.0,3395.19,406.902,,0.0,0.0,126357.0,1.0,0.0,6.02702
Bombastic_Bombastic4,baseline,0.046578,,0.0,0.041187,1.549,,1.0,0.0,8.0,0.0,1.0,0.001134
ramsey2_03-08-02-SAT,baseline,0.038279,,0.0,0.037508,0.446,,1.0,0.0,1.0,0.0,1.0,6.1e-05
pegSolitaireAction_pegSolitaire18,2,631.865,9.825,0.0,630.793,29.067,1.0,1.0,0.0,1423600.0,0.0,1.0,0.085486
opd_puget22,2,3590.84,3.243,0.0,3590.46,8.504,1.0,1.0,0.0,61435460.0,1.0,5.0,0.022891
golfers2_ord07-15-8-2,baseline,0.142547,,0.0,0.047764,8.395,,1.0,0.0,337.0,0.0,1.0,0.023171
quasiGroup4NonIdempotent_quasiGroupX_15,baseline,3590.84,,0.0,3590.47,5.248,,0.0,0.0,13658386.0,1.0,0.0,0.01086
peaceableArmyOfQueens2_peaceableArmyQueens4,2,0.003754,0.1,0.0,0.001437,0.777,1.0,1.0,0.0,179.0,0.0,2.0,0.000798
golfers1_ord18-6-7-4,baseline,8.1783,,0.0,7.85815,28.09,,1.0,0.0,82045.0,0.0,1.0,0.051074
Bombastic_Bombastic65,2,0.040034,0.0,0.0,0.040041,0.882,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449797819,2,0.379925,0.128,0.0,0.360221,0.847,1.0,0.0,0.0,4500.0,0.0,0.0,0.001057
PlottingModelB_5_5_3_seed15_17_8,2,,,0.0,,1200.002,1.0,,1.0,,,,
blockedqueens-strong_blockedqueens281449839995,2,0.102592,0.003,0.0,0.07971,0.942,0.0,1.0,0.0,478.0,0.0,1.0,0.000495
nlinkedopt_opt34,2,3590.46,3.788,0.0,3585.31,5.11,1.0,1.0,0.0,34204707.0,1.0,26.0,0.33164
blockedqueens-strong_blockedqueens481721271217,baseline,361.628,,0.0,361.56,1.333,,0.0,0.0,2620488.0,0.0,0.0,0.003524
blockedqueens-strong_blockedqueens501642437221,baseline,1272.47,,0.0,1272.4,1.4,,0.0,0.0,8750959.0,0.0,0.0,0.001902
quasiGroup6_quasiGroupX_13,baseline,933.877,,0.0,933.825,1.693,,1.0,0.0,6536141.0,0.0,1.0,0.001155
pegSolitaireState_pegSolitaire22,baseline,1573.83,,0.0,1573.66,6.619,,1.0,0.0,3290693.0,0.0,1.0,0.028919
quasiGroup3NonIdempotent_quasiGroupX_19,2,3590.26,40.918,0.0,3589.08,51.595,1.0,0.0,0.0,13359915.0,1.0,0.0,0.039355
handball7_09,2,3429.17,0.809,0.0,3427.61,8.607,1.0,1.0,0.0,15730014.0,0.0,11.0,0.010112
knights_09b,2,0.00517,0.602,0.0,2.4e-05,2.086,1.0,0.0,0.0,0.0,0.0,0.0,0.002684
blockedqueens-strong_blockedqueens501642461012,baseline,185.6,,0.0,185.527,1.335,,1.0,0.0,1239296.0,0.0,1.0,0.001936
blockedqueens-strong_blockedqueens561860563511,baseline,700.351,,0.0,700.247,1.501,,1.0,0.0,3994859.0,0.0,1.0,0.003958
handball7_02,baseline,3590.87,,0.0,3590.27,9.013,,1.0,0.0,83232911.0,1.0,23.0,0.010218
quasiGroup5Idempotent_quasiGroupX_22,2,3590.68,98.234,0.0,3589.49,104.991,,0.0,0.0,9751800.0,1.0,0.0,0.02216
pegSolitaireState_pegSolitaire35,baseline,0.005758,,0.0,0.0,1.634,,0.0,0.0,0.0,0.0,0.0,0.0
RamseyNumbers_03-03-02-SAT,baseline,0.040594,,0.0,0.040091,0.195,,1.0,0.0,1.0,0.0,1.0,5.9e-05
carSequencing_26,2,3590.32,4.341,0.0,3590.04,6.949,1.0,0.0,0.0,65345224.0,1.0,0.0,0.012608
golfers2_ord04-9-5-2,baseline,0.047844,,0.0,0.037577,2.269,,1.0,0.0,53.0,0.0,1.0,0.003069
ramsey2_02-09-01-SAT,2,0.043426,0.0,0.0,0.043429,0.211,0.0,1.0,0.0,1.0,0.0,1.0,0.0
knapsack_items-89,baseline,2737.38,,0.0,2737.38,0.403,,1.0,0.0,422949642.0,0.0,119.0,0.000414
magicSquare_magicSquare5,baseline,0.080047,,0.0,0.078515,0.335,,1.0,0.0,3416.0,0.0,1.0,0.000357
blockedqueens-strong_blockedqueens481721329185,baseline,360.667,,0.0,360.601,1.417,,0.0,0.0,2693089.0,0.0,0.0,0.002631
blockedqueens-strong_blockedqueens281449840063,2,0.035995,0.012,0.0,0.019887,0.663,0.0,0.0,0.0,361.0,0.0,0.0,0.001099
blockedqueens_blockedqueens561860463259,baseline,3591.22,,0.0,3591.17,1.142,,0.0,0.0,31158686.0,1.0,0.0,0.000176
graphColouring_myciel3,2,0.000596,0.002,0.0,0.0,0.263,0.0,1.0,0.0,31.0,0.0,1.0,0.0001
sonet2_sonet7-5,baseline,3591.12,,0.0,3591.12,0.589,,1.0,0.0,900851611.0,1.0,1.0,0.000589
coprime_22,2,,,0.0,,1200.001,0.0,,1.0,,,,
killer_16-sol88,baseline,128.758,,0.0,128.698,1.318,,1.0,0.0,1157918.0,0.0,1.0,0.001007
magicSequence_magicSequence440,2,,,0.0,,1200.001,0.0,,1.0,,,,
sokoban_New46,baseline,0.038182,,0.0,0.038184,0.497,,1.0,0.0,1.0,0.0,1.0,0.0
PlottingModelB_5_5_3_seed15_11_6,2,,,0.0,,1200.001,1.0,,1.0,,,,
blockedqueens-strong_blockedqueens481721268899,2,405.53,0.015,0.0,405.454,1.45,0.0,0.0,0.0,2894042.0,0.0,0.0,0.0019
RamseyNumbers_03-04-02-SAT,baseline,0.041996,,0.0,0.041997,0.164,,1.0,0.0,1.0,0.0,1.0,0.0
futoshiki_futoshiki15,baseline,0.0,,0.0,0.0,0.208,,0.0,0.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens501642418198,baseline,3590.73,,0.0,3590.68,1.212,,0.0,0.0,27231173.0,1.0,0.0,0.000189
sonet2_sonet1,2,0.032155,0.026,0.0,0.031251,0.593,0.0,1.0,0.0,12097.0,0.0,1.0,0.000407
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens252,2,12.486,0.096,0.0,12.4807,2.029,1.0,1.0,0.0,1179031.0,0.0,12.0,0.001617
carSequencing_18,baseline,3590.61,,0.0,3590.51,2.528,,0.0,0.0,201665689.0,1.0,0.0,0.005714
ramsey2_02-04-01-SAT,baseline,0.039855,,0.0,0.039615,0.171,,1.0,0.0,1.0,0.0,1.0,3.6e-05
pegSolitaireTable_pegSolitaire4_4,baseline,159.636,,0.0,159.522,1.918,,1.0,0.0,757020.0,0.0,1.0,0.012399
knights_07a,2,0.067229,0.254,0.0,0.059127,1.188,1.0,1.0,0.0,1405.0,0.0,1.0,0.001381
blackhole_PN-40,baseline,3590.77,,0.0,3590.22,4.495,,0.0,0.0,300370932.0,1.0,0.0,0.008386
sportsScheduling_12-10-8,baseline,3591.48,,0.0,3591.45,1.052,,0.0,0.0,64422722.0,1.0,0.0,0.00215
blockedqueens-strong_blockedqueens481721284823,2,3202.51,0.012,0.0,3202.46,0.973,0.0,1.0,0.0,26887026.0,0.0,1.0,0.001903
sokoban_New64,baseline,0.068849,,0.0,0.064389,1.46,,1.0,0.0,119.0,0.0,1.0,0.000364
blackhole_PN-24,2,21.3906,0.219,0.0,14.4933,4.407,1.0,1.0,0.0,196707.0,0.0,1.0,0.010354
knights2_35a,2,712.688,34.638,0.0,33.2513,1032.576,1.0,1.0,0.0,1207.0,0.0,1.0,10.1402
quasiGroup3Idempotent_quasiGroupX_16,baseline,3590.7,,0.0,3590.34,4.643,,0.0,0.0,21124261.0,1.0,0.0,0.013489
Bombastic_Bombastic58,baseline,0.039397,,0.0,0.039399,0.435,,1.0,0.0,1.0,0.0,1.0,0.0
RamseyNumbers_04-05-01-SAT,baseline,0.040306,,0.0,0.040324,0.219,,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721345695,baseline,276.653,,0.0,276.618,0.976,,1.0,0.0,3180778.0,0.0,1.0,3.3e-05
blockedqueens-strong_blockedqueens501642441982,2,1822.08,0.028,0.0,1822.01,1.476,0.0,0.0,0.0,10804090.0,0.0,0.0,0.003002
sonet_sonet6-5,baseline,3590.75,,0.0,3590.75,0.8,,0.0,0.0,471547241.0,1.0,0.0,0.0
stilllife_mdsl_10,2,3591.46,0.111,0.0,3591.44,1.333,1.0,1.0,0.0,84619735.0,1.0,36.0,0.0
sonet2_sonet4-5,baseline,305.713,,0.0,305.713,0.56,,1.0,0.0,110423370.0,0.0,2.0,0.0
PlottingModelB_5_5_3_seed15_16_8,2,,,0.0,,1200.002,1.0,,1.0,,,,
ramsey1_03-07-01-SAT,baseline,0.041317,,0.0,0.040844,0.202,,1.0,0.0,1.0,0.0,1.0,6.4e-05
waterBucket_waterBucket3,baseline,0.63058,,0.0,0.629168,0.374,,1.0,0.0,61061.0,0.0,1.0,0.000107
ramsey2_03-03-01-SAT,baseline,0.039158,,0.0,0.039172,0.156,,1.0,0.0,1.0,0.0,1.0,0.0
futoshiki_futoshiki41,2,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlottingModelB_5_5_3_seed15_12_10,2,,,0.0,,1200.002,1.0,,1.0,,,,
killer_16-sol68,2,2.21921,3.089,0.0,1.89784,4.212,1.0,1.0,0.0,13383.0,0.0,1.0,0.012818
sokoban_New53,2,0.354403,0.408,0.0,0.041738,1.082,1.0,1.0,0.0,123.0,0.0,1.0,0.025752
blockedqueens_blockedqueens281449798387,2,0.659405,0.142,0.0,0.643957,0.849,1.0,1.0,0.0,11015.0,0.0,1.0,0.0
blockedqueens_blockedqueens481721271217,2,343.892,0.203,0.0,343.842,1.515,1.0,0.0,0.0,2620488.0,0.0,0.0,0.002939
opd_flener_et_al_tab1_10_37_14,baseline,0.691399,,0.0,0.682467,1.442,,1.0,0.0,376716.0,0.0,10.0,0.002864
solitaireBattleship_solitaire_battleship_meuffels_hertog2easier,baseline,0.038854,,0.0,0.037294,4.439,,1.0,0.0,1.0,0.0,1.0,6.3e-05
knights_11b,baseline,3591.09,,0.0,3590.97,2.517,,0.0,0.0,264089745.0,1.0,0.0,0.002217
blockedqueens-strong_blockedqueens481721328985,baseline,679.071,,0.0,679.009,1.171,,1.0,0.0,5189353.0,0.0,1.0,0.002451
blockedqueens_blockedqueens501642426889,2,85.2739,0.209,0.0,85.2243,1.49,1.0,0.0,0.0,512959.0,0.0,0.0,0.003682
blockedqueens_blockedqueens281449798544,baseline,1.46262,,0.0,1.45278,0.625,,1.0,0.0,34247.0,0.0,1.0,0.000541
sedfnofix_28_4_C14xC2_4_3_1,2,46.4759,11.951,0.0,45.9647,17.621,1.0,0.0,0.0,33296.0,0.0,0.0,0.026209
quasiGroup4Idempotent_quasiGroupX_13,baseline,3590.35,,0.0,3590.14,3.041,,0.0,0.0,26653773.0,1.0,0.0,0.005979
pegSolitaireState_pegSolitaire16,baseline,1.1122,,0.0,0.938215,5.971,,1.0,0.0,2865.0,0.0,1.0,0.027081
quasiGroup4Idempotent_quasiGroupX_10,2,3590.36,3.254,0.0,3590.19,4.757,1.0,0.0,0.0,15402467.0,1.0,0.0,0.002268
killer_16-sol76,2,3591.18,4.2,0.0,3590.66,5.902,1.0,0.0,0.0,27130686.0,1.0,0.0,0.031361
sonet_sonet5,2,3591.67,0.027,0.0,3591.67,0.639,0.0,0.0,0.0,534595609.0,1.0,0.0,0.00052
PlottingModelB_5_5_3_seed15_17_8,baseline,3.73222,,0.0,3.65395,8.264,,1.0,0.0,92567.0,0.0,1.0,0.010311
blockedqueens_blockedqueens281449791430,2,0.116257,0.151,0.0,0.081053,0.836,1.0,0.0,0.0,1295.0,0.0,0.0,0.000997
blockedqueens-strong_blockedqueens481721286010,baseline,868.276,,0.0,868.205,1.299,,0.0,0.0,6419577.0,0.0,0.0,0.003862
pegSolitaireState_pegSolitaire2_46,baseline,21.0975,,0.0,20.8863,7.459,,1.0,0.0,36253.0,0.0,1.0,0.026884
AccordionTable_cards_11_01,2,3.06085,0.299,0.0,3.02304,1.375,1.0,0.0,0.0,35712.0,0.0,0.0,0.001665
sokoban_New45,2,0.223125,0.286,0.0,0.030859,0.803,1.0,1.0,0.0,1.0,0.0,1.0,0.012511
Bombastic_Bombastic30,baseline,0.041755,,0.0,0.041017,1.326,,1.0,0.0,1.0,0.0,1.0,8.2e-05
blockedqueens_blockedqueens501642446851,baseline,1011.37,,0.0,1011.33,1.139,,0.0,0.0,9305432.0,0.0,0.0,0.001075
sudoku_sudoku12,baseline,0.039047,,0.0,0.038419,0.5,,1.0,0.0,1.0,0.0,1.0,7e-05
graphColouring_myciel5,baseline,544.631,,0.0,544.628,0.642,,1.0,0.0,282505105.0,0.0,1.0,0.000393
sokoban_New13,baseline,0.071504,,0.0,0.067848,1.491,,1.0,0.0,21.0,0.0,1.0,0.0
carSequencing_6,baseline,3591.18,,0.0,3591.14,1.426,,0.0,0.0,88966825.0,1.0,0.0,0.002008
blockedqueens_blockedqueens501642410318,baseline,3591.09,,0.0,3591.05,0.983,,0.0,0.0,41407101.0,1.0,0.0,9.9e-05
coprime_19,2,,,0.0,,1200.001,0.0,,1.0,,,,
sportsScheduling_12-10-10,2,3590.09,0.241,0.0,3590.03,1.469,1.0,0.0,0.0,24247656.0,1.0,0.0,0.003036
opd_flener_et_al_tab7_29_35_10,baseline,3.10746,,0.0,2.97346,7.488,,1.0,0.0,496726.0,0.0,8.0,0.019652
opd_medium_10_100_30,baseline,3590.81,,0.0,3590.77,3.818,,1.0,0.0,1051111632.0,1.0,12.0,0.007808
pegSolitaireTable_pegSolitaire35,2,0.029325,0.0,0.0,0.000239,1.08,,0.0,0.0,0.0,0.0,0.0,0.000491
knights2_11b,baseline,3591.05,,0.0,3590.22,4.709,,0.0,0.0,2974774.0,1.0,0.0,0.009319
sokoban_New7,baseline,0.03949,,0.0,0.039492,1.216,,1.0,0.0,2.0,0.0,1.0,0.0
magicSquare_magicSquare6,baseline,3591.18,,0.0,3591.18,0.32,,0.0,0.0,334183679.0,1.0,0.0,0.0
killer_16-sol43,baseline,0.028771,,0.0,0.027097,0.833,,1.0,0.0,2.0,0.0,1.0,0.000234
killer_16-sol14,2,1241.09,4.761,0.0,1240.62,6.028,1.0,1.0,0.0,12959959.0,0.0,1.0,0.02221
opd_flener_et_al_tab2_09_24_08,baseline,0.012618,,0.0,0.007561,1.288,,1.0,0.0,4399.0,0.0,7.0,0.001337
bibd-implied_bibdline2,baseline,0.071942,,0.0,0.04052,4.469,,1.0,0.0,148.0,0.0,1.0,0.005404
coprime_9,baseline,1.27254,,0.0,0.221663,7.946,,1.0,0.0,482.0,0.0,1.0,0.004343
blackhole_PN-55,baseline,3591.22,,0.0,3590.79,3.36,,0.0,0.0,242198726.0,1.0,0.0,0.008753
pegSolitaireState_pegSolitaire2_46,2,10.7177,1.116,0.0,10.5512,7.095,1.0,1.0,0.0,29915.0,0.0,1.0,0.016596
blockedqueens_blockedqueens281449793685,2,0.171106,0.136,0.0,0.155879,0.848,1.0,0.0,0.0,2291.0,0.0,0.0,0.001072
blockedqueens_blockedqueens561860563511,baseline,3591.37,,0.0,3591.32,1.18,,0.0,0.0,29632693.0,1.0,0.0,0.001166
blockedqueens-strong_blockedqueens281449838896,2,0.145795,0.003,0.0,0.125797,0.88,0.0,1.0,0.0,1393.0,0.0,1.0,0.001657
RamseyNumbers_02-02-01-SAT,2,0.045405,0.001,0.0,0.045408,0.171,0.0,1.0,0.0,1.0,0.0,1.0,0.0
opd_bibd-miguel-hard,baseline,3591.25,,0.0,3591.24,1.706,,1.0,0.0,1636018693.0,1.0,15.0,0.001106
blockedqueens_blockedqueens501642432462,baseline,3590.96,,0.0,3590.92,1.117,,0.0,0.0,32011324.0,1.0,0.0,0.001208
killer_16-sol47,2,10.8004,3.824,0.0,10.2912,5.702,1.0,1.0,0.0,76710.0,0.0,1.0,0.023573
JPEncoding_data1900,baseline,3590.86,,0.0,3580.93,38.609,,1.0,0.0,5182096.0,1.0,184.0,0.060065
blockedqueens-strong_blockedqueens281449796386,2,0.115104,0.005,0.0,0.090828,0.859,0.0,0.0,0.0,1051.0,0.0,0.0,0.001589
AccordionTable_cards_11_01,baseline,29.9765,,0.0,29.9601,1.074,,0.0,0.0,644774.0,0.0,0.0,0.001872
sokoban_Medium3,2,4.6185,2.563,0.0,1.35925,4.67,1.0,1.0,0.0,24910.0,0.0,1.0,0.263817
blockedqueens_blockedqueens281449844282,2,0.579542,0.145,0.0,0.562337,0.865,1.0,0.0,0.0,6270.0,0.0,0.0,0.0001
bibd-implied_puget13,baseline,0.063852,,0.0,0.042709,2.882,,1.0,0.0,290.0,0.0,1.0,0.003302
JPEncoding_data1700,2,3590.58,1.901,0.0,3579.77,41.889,1.0,1.0,0.0,19041033.0,1.0,74.0,0.149143
ramsey2_03-09-02-SAT,baseline,0.043384,,0.0,0.042672,0.604,,1.0,0.0,1.0,0.0,1.0,2.6e-05
knights_12b,2,3590.83,1.383,0.0,3590.72,3.864,1.0,0.0,0.0,69702709.0,1.0,0.0,0.024069
blackhole_PN-92,baseline,503.96,,0.0,503.485,3.372,,1.0,0.0,38052158.0,0.0,1.0,0.009369
graphColouring_1-FullIns_4,2,0.435435,0.025,0.0,0.421956,0.922,0.0,1.0,0.0,32943.0,0.0,6.0,0.000265
blackhole_PN-59,baseline,39.847,,0.0,39.3991,4.78,,1.0,0.0,2637547.0,0.0,1.0,0.008921
blockedqueens-strong_blockedqueens281449799895,baseline,0.291789,,0.0,0.270401,0.871,,0.0,0.0,4088.0,0.0,0.0,0.001479
sokoban_New81,2,0.143576,0.25,0.0,0.040042,0.784,1.0,1.0,0.0,2.0,0.0,1.0,0.007571
blockedqueens-strong_blockedqueens501642454142,baseline,0.030433,,0.0,8.1e-05,1.613,,0.0,0.0,0.0,0.0,0.0,0.000242
JPEncoding_data200,baseline,3590.66,,0.0,3590.44,3.992,,1.0,0.0,14662803.0,1.0,70.0,0.00472
blockedqueens-strong_blockedqueens281449840373,2,1.10818,0.016,0.0,1.08807,0.842,0.0,0.0,0.0,16238.0,0.0,0.0,0.001402
killer_16-sol9,baseline,781.213,,0.0,781.152,1.367,,1.0,0.0,8416646.0,0.0,1.0,0.001438
sokoban_New72,2,0.085819,0.158,0.0,0.03624,0.604,1.0,1.0,0.0,3.0,0.0,1.0,0.003659
efpa_24,2,3591.08,1.589,0.0,3591.06,3.551,1.0,0.0,0.0,613230899.0,1.0,0.0,0.003965
killer_16-sol93,baseline,3591.09,,0.0,3591.04,1.119,,0.0,0.0,66277218.0,1.0,0.0,0.000867
blockedqueens_blockedqueens281449840063,2,0.0379,0.139,0.0,0.024779,0.863,1.0,0.0,0.0,361.0,0.0,0.0,0.0
coprime_10,2,0.504292,4.0,0.0,0.006757,32.988,1.0,1.0,0.0,94.0,0.0,1.0,0.020547
quasiGroup3Idempotent_quasiGroupX_19,baseline,3590.46,,0.0,3589.69,8.049,,0.0,0.0,23560331.0,1.0,0.0,0.027407
ramsey2_03-03-02-SAT,baseline,0.040095,,0.0,0.040101,0.227,,1.0,0.0,1.0,0.0,1.0,0.0
semigroup_semigroup19,baseline,1.50434,,0.0,0.369231,21.273,,1.0,0.0,362.0,0.0,1.0,0.07449
opd_flener_et_al_tab4_09_18_08,baseline,0.011215,,0.0,0.007387,1.277,,1.0,0.0,3261.0,0.0,6.0,0.00059
pegSolitaireAction_pegSolitaire17,baseline,3.70006,,0.0,3.24417,16.139,,1.0,0.0,10269.0,0.0,1.0,0.069436
blockedqueens-strong_blockedqueens501642425680,2,3092.63,0.027,0.0,3092.54,1.445,0.0,0.0,0.0,20545743.0,0.0,0.0,0.004008
blockedqueens_blockedqueens481721273029,baseline,3591.52,,0.0,3591.49,1.131,,0.0,0.0,37169859.0,1.0,0.0,9.5e-05
ramsey2_03-07-01-SAT,2,0.038911,0.0,0.0,0.038913,0.192,0.0,1.0,0.0,1.0,0.0,1.0,0.0
blockedqueens_blockedqueens281449791430,baseline,0.429731,,0.0,0.417669,0.749,,0.0,0.0,8730.0,0.0,0.0,0.000593
blackhole_PN-18,baseline,3590.54,,0.0,3589.88,4.765,,0.0,0.0,184952926.0,1.0,0.0,0.009138
quasiGroup5Idempotent_quasiGroupX_15,2,3590.66,27.854,0.0,3590.32,30.696,1.0,0.0,0.0,24850486.0,1.0,0.0,0.018841
blackhole_PN-93,baseline,3590.73,,0.0,3590.3,3.371,,0.0,0.0,343022070.0,1.0,0.0,0.006807
sokoban_New93,baseline,0.033039,,0.0,0.031768,0.643,,1.0,0.0,143.0,0.0,1.0,0.000219
blockedqueens_blockedqueens481721243100,2,44.1221,0.21,0.0,44.0294,1.375,1.0,0.0,0.0,310114.0,0.0,0.0,0.001021
blockedqueens-strong_blockedqueens501642461676,2,3388.02,0.006,0.0,3387.95,1.37,0.0,0.0,0.0,26849357.0,0.0,0.0,0.003064
sokoban_New60,2,1.22602,0.942,0.0,0.036397,1.831,1.0,1.0,0.0,4.0,0.0,1.0,0.106808
sedfnofix_28_3_D28_4_3_1,2,58.6561,8.999,0.0,58.277,13.621,1.0,0.0,0.0,66405.0,0.0,0.0,0.019764
blockedqueens-strong_blockedqueens481721318792,baseline,1205.66,,0.0,1205.59,1.279,,1.0,0.0,9396107.0,0.0,1.0,0.002596
bibd-implied_puget5,2,0.085487,0.497,0.0,0.044709,2.307,1.0,1.0,0.0,590.0,0.0,1.0,0.006402
farm-puzzle1_farm,2,0.039002,0.0,0.0,0.038658,0.148,0.0,1.0,0.0,4.0,0.0,1.0,0.0
futoshiki_futoshiki50,2,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opd_flener_et_al_tab7_8_35_10,baseline,31.9233,,0.0,31.9188,1.565,,1.0,0.0,18541891.0,0.0,9.0,0.001009
pegSolitaireState_pegSolitaire42,2,0.00643,0.0,0.0,1e-05,1.793,,0.0,0.0,0.0,0.0,0.0,0.0
pegSolitaireTable_pegSolitaire3_37,2,0.348625,0.086,0.0,0.224391,2.607,0.0,1.0,0.0,601.0,0.0,1.0,0.016947
sonet_sonet7-5,2,3591.45,0.065,0.0,3591.45,0.782,0.0,0.0,0.0,396074144.0,1.0,0.0,0.0
killer_16-sol62,baseline,0.963472,,0.0,0.910351,1.221,,1.0,0.0,11746.0,0.0,1.0,0.000432
blockedqueens-strong_blockedqueens481721258433,baseline,215.576,,0.0,215.511,1.389,,0.0,0.0,1430918.0,0.0,0.0,0.001673
blockedqueens_blockedqueens281449800045,2,0.059187,0.144,0.0,0.041521,0.887,1.0,1.0,0.0,52.0,0.0,1.0,0.001138
blockedqueens_blockedqueens561860463259,2,1132.64,0.236,0.0,1132.57,1.462,1.0,1.0,0.0,6374084.0,0.0,1.0,0.002701
ramsey1_04-05-03-SAT,baseline,0.04014,,0.0,0.039453,0.544,,1.0,0.0,4.0,0.0,1.0,8.9e-05
sudoku_sudoku50,2,0.039061,0.016,0.0,0.039065,0.474,0.0,1.0,0.0,1.0,0.0,1.0,0.0
futoshiki_futoshiki24,2,0.000805,0.0,0.0,2.7e-05,0.198,0.0,0.0,0.0,0.0,0.0,0.0,8.9e-05
knights_09b,baseline,3591.46,,0.0,3591.42,1.503,,0.0,0.0,455013425.0,1.0,0.0,0.000836
handball7_16,2,392.851,1.016,0.0,391.069,10.268,1.0,1.0,0.0,4281874.0,0.0,19.0,0.005825
pegSolitaireTable_pegSolitaire3_41,baseline,3.40909,,0.0,3.31499,1.579,,1.0,0.0,16736.0,0.0,1.0,0.009204
blackhole_PN-72,baseline,9.3984,,0.0,8.80047,4.121,,1.0,0.0,643788.0,0.0,1.0,0.007794
sokoban_New11,2,0.041178,0.001,0.0,0.041181,0.409,0.0,1.0,0.0,3.0,0.0,1.0,0.0
futoshiki_futoshiki15,2,0.000854,0.0,0.0,1.7e-05,0.229,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-05
quasiGroup3Idempotent_quasiGroupX_18,baseline,3590.7,,0.0,3589.98,7.012,,0.0,0.0,24273415.0,1.0,0.0,0.02383
blockedqueens-strong_blockedqueens281449799895,2,0.293181,0.004,0.0,0.273004,0.881,0.0,0.0,0.0,4088.0,0.0,0.0,0.001344
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens245,baseline,1377.07,,0.0,1377.06,2.793,,1.0,0.0,285445109.0,0.0,14.0,0.001406
opd_small_bibd_12_44_11,baseline,1.47205,,0.0,1.45249,2.546,,1.0,0.0,583731.0,0.0,10.0,0.00385
blockedqueens_blockedqueens281449787988,2,0.06293,0.131,0.0,0.026784,0.856,1.0,0.0,0.0,318.0,0.0,0.0,0.000403
blockedqueens_blockedqueens501642426617,baseline,3590.62,,0.0,3590.57,1.301,,0.0,0.0,31446018.0,1.0,0.0,0.000508
peaceableArmyOfQueens_paq4,2,0.002551,0.073,0.0,0.001696,0.782,1.0,1.0,0.0,179.0,0.0,2.0,0.000531
killer_16-sol23,baseline,3591.16,,0.0,3591.12,1.027,,0.0,0.0,71245281.0,1.0,0.0,0.000229
