Problem,Policy,SolverMemOut,SolverTotalTime,SATClauses,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
quasiGroup7_quasiGroupX_10,2,0.0,8.87,51543.0,0.206,0.0,2.159,1.0,0.0,0.0,0.0,226986.0,5977.0
blockedqueens_blockedqueens481721279991,baseline,0.0,0.74,26180.0,,0.0,1.618,,1.0,0.0,0.0,27867.0,7375.0
sonet_sonet1,2,0.0,0.04,2787.0,0.013,0.0,0.696,0.0,1.0,0.0,0.0,5925.0,511.0
sokoban_New79,2,0.0,0.24,577006.0,1.82,0.0,4.243,1.0,1.0,0.0,0.0,789.0,1523.0
AccordionTable_cards_14_04,baseline,0.0,1.25,62293.0,,0.0,1.793,,1.0,0.0,0.0,62897.0,8141.0
blockedqueens-strong_blockedqueens501642408305,2,0.0,4.19,6800.0,0.005,0.0,1.756,0.0,0.0,0.0,0.0,188178.0,2033.0
RamseyNumbers_04-04-02-SAT,baseline,0.0,0.0,0.0,,0.0,0.27,,1.0,0.0,0.0,0.0,0.0
solitaireBattleship_solitaire_battleship_meuffels_hertog2hard,baseline,0.0,0.0,0.0,,0.0,5.197,,1.0,0.0,0.0,0.0,0.0
sudoku_sudoku20,2,0.0,0.0,0.0,0.002,0.0,0.488,0.0,1.0,0.0,0.0,0.0,0.0
ramsey1_03-07-02-SAT,baseline,0.0,0.0,1.0,,0.0,0.433,,1.0,0.0,0.0,0.0,1.0
ramsey2_03-05-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.194,0.0,1.0,0.0,0.0,0.0,0.0
knapsack_items-51,2,0.0,547.8,511645.0,0.002,0.0,2.839,0.0,1.0,0.0,0.0,3613452.0,4708.0
efpa_8,baseline,0.0,6.64,9634.0,,0.0,1.387,,0.0,0.0,0.0,340006.0,1747.0
bpmp_1266,baseline,0.0,16.62,56466.0,,0.0,2.286,,1.0,0.0,0.0,428403.0,5868.0
blockedqueens-strong_blockedqueens501642456472,2,0.0,1.27,5937.0,0.005,0.0,1.765,0.0,0.0,0.0,0.0,68872.0,1701.0
RamseyNumbers_02-04-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.157,,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449850265,2,0.0,0.03,9009.0,0.122,0.0,1.123,1.0,1.0,0.0,0.0,1415.0,2584.0
sokoban_New92,2,0.0,0.07,160387.0,0.528,0.0,1.593,1.0,1.0,0.0,0.0,1837.0,791.0
futoshiki_futoshiki13,2,0.0,0.0,17.0,0.0,0.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0
PlottingModelB_5_5_3_seed15_18_4,2,,,,,0.0,1200.002,1.0,,1.0,,,
handball7_18,baseline,0.0,4.859999999999999,281671.0,,0.0,11.539,,1.0,0.0,0.0,181302.0,21348.0
blockedqueens_blockedqueens561860549734,baseline,0.0,3.29,31729.0,,0.0,1.747,,0.0,0.0,0.0,144802.0,9108.0
pegSolitaireTable_pegSolitaire3_5,baseline,0.0,8.49,429522.0,,0.0,3.201,,1.0,0.0,0.0,1684071.0,12707.0
bibd_puget13,baseline,0.0,12.73,56145.0,,0.0,4.376,,1.0,0.0,0.0,574856.0,11257.0
killer_16-sol77,2,0.0,0.85,637183.0,4.638,0.0,8.043,1.0,1.0,0.0,0.0,34792.0,11335.0
quasiGroup3Idempotent_quasiGroupX_24,2,,,,,0.0,1200.002,1.0,,1.0,,,
blockedqueens_blockedqueens481721286010,baseline,0.0,2.7,25874.0,,0.0,1.431,,0.0,0.0,0.0,133269.0,7277.0
blockedqueens-strong_blockedqueens481721277296,baseline,0.0,0.75,5502.0,,0.0,1.519,,0.0,0.0,0.0,44830.0,1574.0
magicSequence_magicSequence410,2,0.0,0.22,482120.0,1.645,0.0,937.709,1.0,1.0,0.0,0.0,2.0,10856.0
blockedqueens_blockedqueens281449850700,2,0.0,0.02,7559.0,0.142,0.0,1.214,1.0,0.0,0.0,0.0,886.0,2209.0
PlottingModelA_5_5_3_seed15_18_6,baseline,0.0,0.06,66352.0,,0.0,20.258,,1.0,0.0,0.0,791.0,9391.0
golomb_golomb5,baseline,0.0,0.0,4829.0,,0.0,0.609,,1.0,0.0,0.0,80.0,478.0
sudoku_sudoku26,2,0.0,0.0,1.0,0.016,0.0,0.537,0.0,1.0,0.0,0.0,0.0,1.0
opd_flener_et_al_tab5_11_11_05,baseline,0.0,0.04,10211.0,,0.0,1.589,,1.0,0.0,0.0,5169.0,2609.0
knapsack_items-68,2,0.0,153.57000000000002,580306.0,0.008,0.0,2.708,0.0,1.0,0.0,0.0,1305456.0,5384.0
pegSolitaireState_pegSolitaire2_15,baseline,0.0,1.23,52953.0,,0.0,7.372,,1.0,0.0,0.0,76406.0,9665.0
blockedqueens-strong_blockedqueens281449787988,baseline,0.0,0.01,3365.0,,0.0,1.138,,0.0,0.0,0.0,431.0,975.0
bibd-implied_puget11,baseline,0.0,0.04,38022.0,,0.0,3.13,,1.0,0.0,0.0,13700.0,7920.0
ramsey1_04-04-03-SAT,2,0.0,0.0,3.0,0.0,0.0,0.379,0.0,1.0,0.0,0.0,0.0,3.0
knights_08a,2,0.0,0.13,28736.0,0.394,0.0,2.67,1.0,1.0,0.0,0.0,38414.0,7348.0
ramsey1_02-04-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.19,,1.0,0.0,0.0,0.0,0.0
PlottingModelA_5_5_3_seed15_17_8,2,0.0,25.64,35357265.0,28.087,0.0,64.528,1.0,1.0,0.0,0.0,23399.0,3505654.0
killer_16-sol18,baseline,0.0,0.04,39136.0,,0.0,2.293,,1.0,0.0,0.0,2638.0,6979.0
coprime_12,baseline,0.0,1.23,495527.0,,0.0,70.678,,1.0,0.0,0.0,409.0,160991.0
pegSolitaireTable_pegSolitaire32,baseline,0.0,60.96,484250.0,,0.0,3.353,,1.0,0.0,0.0,5528833.0,14229.0
blockedqueens-strong_blockedqueens481721243397,2,0.0,0.0,328.0,0.0,0.0,1.157,0.0,0.0,0.0,0.0,0.0,188.0
opd_flener_et_al_tab6_10_38_10,2,0.0,1.3599999999999999,86550.0,0.354,0.0,3.655,1.0,1.0,0.0,0.0,71854.0,16235.0
opd_flener_et_al_tab1_10_25_08,2,0.0,19.21,222460.0,1.278,0.0,4.561,1.0,1.0,0.0,0.0,1227507.0,10823.0
blockedqueens-strong_blockedqueens501642398261,2,0.0,2.06,6502.0,0.022,0.0,1.573,0.0,1.0,0.0,0.0,101197.0,1973.0
pegSolitaireState_pegSolitaire7,baseline,0.0,4.14,53814.0,,0.0,8.046,,1.0,0.0,0.0,249593.0,9811.0
blockedqueens_blockedqueens481721237798,2,0.0,1.33,24894.0,0.204,0.0,1.832,1.0,0.0,0.0,0.0,52542.0,6968.0
blockedqueens_blockedqueens501642436525,2,0.0,2.13,27042.0,0.215,0.0,1.914,1.0,1.0,0.0,0.0,97826.0,7574.0
blockedqueens_blockedqueens281449842097,baseline,0.0,0.03,8515.0,,0.0,1.123,,0.0,0.0,0.0,1285.0,2446.0
RamseyNumbers_02-02-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.182,0.0,1.0,0.0,0.0,0.0,0.0
opd_flener_et_al_tab4_09_24_08,2,0.0,0.6,209531.0,1.103,0.0,3.895,1.0,1.0,0.0,0.0,10559.0,8296.0
bibd-implied_bibd-miguel-hard,2,0.0,0.07,78009.0,0.581,0.0,4.597,1.0,1.0,0.0,0.0,1149.0,12503.0
opd_puget1,2,0.0,4.28,42843.0,0.21,0.0,2.658,1.0,1.0,0.0,0.0,321052.0,8475.0
blockedqueens-strong_blockedqueens281449838235,2,0.0,0.01,3451.0,0.004,0.0,1.482,0.0,0.0,0.0,0.0,377.0,1023.0
nlinkedopt_opt28,2,0.0,27.41,1030867.0,2.337,0.0,4.863,1.0,1.0,0.0,0.0,1541981.0,2317.0
futoshiki_futoshiki39,2,0.0,0.0,25.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,19.0
discreteTomography_3,baseline,0.0,0.01,715.0,,0.0,0.41,,0.0,0.0,0.0,1455.0,160.0
nlinkedseq_nlinkedseq-80-50,2,0.0,1.85,29650.0,0.212,0.0,1.458,1.0,1.0,0.0,0.0,72321.0,7660.0
carSequencing_78,2,0.0,8.68,5509441.0,5.616,0.0,19.879,1.0,1.0,0.0,0.0,189439.0,33554.0
graphColouring_ash331GPIA,2,0.0,3.9000000000000004,854404.0,0.061,0.0,18.89,0.0,1.0,0.0,0.0,85626.0,119335.0
bpmp_4629,2,0.0,118.61,366873.0,1.701,0.0,4.278,1.0,1.0,0.0,0.0,1469746.0,56119.0
sedfnofix_25_1_C25_7_2_1,baseline,0.0,8.0,274586.0,,0.0,17.665,,0.0,0.0,0.0,18943.0,79730.0
sedfnofix_28_2_C28_4_3_1,2,0.0,34.37,1613698.0,11.587,0.0,21.77,1.0,0.0,0.0,0.0,458313.0,11589.0
n-queens2_n_queens_24,2,0.0,0.09,11878.0,0.461,0.0,1.526,1.0,1.0,0.0,0.0,3949.0,3188.0
PlottingModelB_7_7_5_seed15_44_4,2,,,,,0.0,1200.002,1.0,,1.0,,,
bpmp_7750,baseline,0.0,23.61,56068.0,,0.0,2.587,,1.0,0.0,0.0,473757.0,5718.0
blockedqueens-strong_blockedqueens501642414057,2,0.0,0.88,6773.0,0.005,0.0,1.795,0.0,1.0,0.0,0.0,45426.0,2007.0
ramsey2_02-07-01-SAT,baseline,0.0,0.0,0.0,,0.0,0.179,,1.0,0.0,0.0,0.0,0.0
futoshiki_futoshiki26,baseline,0.0,0.0,25.0,,0.0,0.2,,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721256459,2,0.0,4.43,6441.0,0.005,0.0,1.83,0.0,0.0,0.0,0.0,204990.0,1902.0
golfers3_ThomasKirkman,2,0.0,0.33,98928.0,3.066,0.0,8.087,1.0,1.0,0.0,0.0,15802.0,5383.0
pegSolitaireTable_pegSolitaire3_23,2,0.0,22.72,433010.0,0.053,0.0,3.805,0.0,1.0,0.0,0.0,2903855.0,12797.0
blockedqueens-strong_blockedqueens281449841799,2,0.0,0.1,3544.0,0.003,0.0,1.234,0.0,1.0,0.0,0.0,6858.0,1033.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens252,baseline,0.0,1.6400000000000001,6830.0,,0.0,2.354,,1.0,0.0,0.0,119371.0,590.0
blockedqueens-strong_blockedqueens501642462836,2,0.0,0.55,6762.0,0.026,0.0,1.62,0.0,1.0,0.0,0.0,27994.0,2005.0
blockedqueens-strong_blockedqueens561860441454,2,0.0,2.49,6853.0,0.005,0.0,1.977,0.0,1.0,0.0,0.0,139796.0,2003.0
blockedqueens-strong_blockedqueens501642449632,baseline,0.0,0.67,6381.0,,0.0,1.683,,1.0,0.0,0.0,42340.0,1883.0
molnars_molnars-2-6,2,0.0,0.0,36.0,0.486,0.0,0.902,1.0,0.0,0.0,0.0,0.0,39.0
killer_16-sol60,2,0.0,2.35,519786.0,3.917,0.0,7.267,1.0,1.0,0.0,0.0,127260.0,11903.0
sokoban_New57,2,0.0,0.02,39278.0,0.214,0.0,0.936,1.0,1.0,0.0,0.0,608.0,524.0
killer_16-sol80,2,0.0,0.38,401563.0,3.57,0.0,7.23,1.0,1.0,0.0,0.0,12710.0,10060.0
bibd-implied_puget18,baseline,0.0,0.1,36476.0,,0.0,3.835,,1.0,0.0,0.0,12073.0,7050.0
killer_16-sol15,baseline,0.0,0.0,0.0,,0.0,1.262,,1.0,0.0,0.0,0.0,0.0
blackhole_PN-25,baseline,0.0,0.81,289172.0,,0.0,5.231,,0.0,0.0,0.0,18062.0,22307.0
blockedqueens_blockedqueens481721324881,2,0.0,1.07,24737.0,0.212,0.0,2.108,1.0,1.0,0.0,0.0,47763.0,6894.0
sokoban_New91,baseline,0.0,0.0,343.0,,0.0,0.448,,1.0,0.0,0.0,10.0,86.0
blockedqueens_blockedqueens481721285722,baseline,0.0,0.53,25638.0,,0.0,1.471,,1.0,0.0,0.0,22380.0,7193.0
blockedqueens_blockedqueens501642418924,2,0.0,1.32,29360.0,0.216,0.0,1.922,1.0,1.0,0.0,0.0,45638.0,8429.0
magicSequence_magicSequence200,baseline,0.0,0.04,112871.0,,0.0,34.811,,1.0,0.0,0.0,2.0,4502.0
blockedqueens_blockedqueens481721272189,2,0.0,2.55,26875.0,0.228,0.0,1.98,1.0,1.0,0.0,0.0,111807.0,7585.0
killer_16-sol4,baseline,0.0,0.09,47510.0,,0.0,2.321,,1.0,0.0,0.0,7538.0,8055.0
blockedqueens_blockedqueens281449849431,2,0.0,0.1,9418.0,0.149,0.0,1.296,1.0,1.0,0.0,0.0,4711.0,2673.0
blockedqueens_blockedqueens501642406103,2,0.0,5.39,28272.0,0.221,0.0,1.904,1.0,0.0,0.0,0.0,208884.0,7989.0
blockedqueens-strong_blockedqueens281449844405,2,0.0,0.02,3491.0,0.024,0.0,1.27,0.0,0.0,0.0,0.0,1013.0,1016.0
blockedqueens_blockedqueens281449842097,2,0.0,0.02,8515.0,0.099,0.0,1.082,1.0,0.0,0.0,0.0,1082.0,2446.0
blockedqueens-strong_blockedqueens281449803749,2,0.0,0.01,3475.0,0.035,0.0,1.071,0.0,1.0,0.0,0.0,367.0,995.0
blackhole_PN-10,baseline,0.0,14.68,325740.0,,0.0,3.837,,1.0,0.0,0.0,525278.0,26198.0
bibd-implied_puget15,baseline,0.0,0.27,210364.0,,0.0,7.868,,1.0,0.0,0.0,16979.0,26535.0
futoshiki_futoshiki44,2,0.0,0.0,491.0,0.001,0.0,0.499,0.0,1.0,0.0,0.0,8.0,90.0
blackhole_PN-80,2,0.0,0.44,39887.0,0.285,0.0,5.754,1.0,1.0,0.0,0.0,21932.0,10622.0
golomb_golomb5,2,0.0,0.04,34116.0,0.286,0.0,0.931,1.0,1.0,0.0,0.0,996.0,675.0
sudoku_sudoku7,baseline,0.0,0.0,0.0,,0.0,0.503,,1.0,0.0,0.0,0.0,0.0
coprime_11,2,0.0,0.26,11567.0,5.656,0.0,55.268,1.0,1.0,0.0,0.0,1350.0,1300.0
blockedqueens_blockedqueens481721286911,2,0.0,3.4,25810.0,0.207,0.0,1.908,1.0,0.0,0.0,0.0,141483.0,7307.0
pegSolitaireState_pegSolitaire3,2,0.0,8.61,1108822.0,0.948,0.0,8.966,1.0,1.0,0.0,0.0,1098195.0,13540.0
killer_16-sol71,2,0.0,1.0,308981.0,3.044,0.0,6.242,1.0,1.0,0.0,0.0,52841.0,11138.0
blockedqueens_blockedqueens281449801635,2,0.0,0.14,9152.0,0.153,0.0,1.235,1.0,1.0,0.0,0.0,7210.0,2607.0
carSequencing_66,baseline,0.0,0.94,285102.0,,0.0,7.726,,1.0,0.0,0.0,44383.0,31209.0
knapsack_items-83,baseline,0.0,822.88,2070307.0,,0.0,6.846,,1.0,0.0,0.0,1452563.0,9519.0
carSequencing_74,2,0.0,8.19,8127151.0,4.9,0.0,22.317,1.0,1.0,0.0,0.0,117182.0,33610.0
carSequencing_18,2,0.0,2.25,2778313.0,5.137,0.0,16.57,1.0,1.0,0.0,0.0,70635.0,26362.0
pegSolitaireTable_pegSolitaire4_4,2,0.0,30.61,408413.0,0.06,0.0,4.137,0.0,1.0,0.0,0.0,3097403.0,12114.0
opd_flener_et_al_tab5_16_08_03,baseline,0.0,0.03,12467.0,,0.0,1.952,,1.0,0.0,0.0,2890.0,3249.0
blockedqueens-strong_blockedqueens501642462836,baseline,0.0,1.65,6762.0,,0.0,1.556,,1.0,0.0,0.0,105227.0,2005.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens223,2,0.0,0.17,4548.0,0.089,0.0,2.235,1.0,1.0,0.0,0.0,14112.0,377.0
blockedqueens_blockedqueens501642401471,2,0.0,2.17,28266.0,0.212,0.0,2.008,1.0,0.0,0.0,0.0,87562.0,8003.0
blockedqueens-strong_blockedqueens501642449485,2,0.0,0.28,6647.0,0.006,0.0,1.82,0.0,0.0,0.0,0.0,15658.0,2021.0
sokoban_New21,2,0.0,0.27,624032.0,1.315,0.0,3.468,1.0,1.0,0.0,0.0,4739.0,2130.0
blackhole_PN-86,baseline,0.0,17.59,290390.0,,0.0,5.85,,1.0,0.0,0.0,681641.0,22378.0
carSequencing_64,2,0.0,6.95,5054472.0,4.609,0.0,18.043,1.0,1.0,0.0,0.0,175690.0,31597.0
blackhole_PN-97,baseline,0.0,13.94,291300.0,,0.0,5.194,,1.0,0.0,0.0,471650.0,22412.0
knights2_09a,2,0.0,0.21,616014.0,0.541,0.0,5.396,1.0,1.0,0.0,0.0,4450.0,18036.0
coprime_9,2,0.0,0.060000000000000005,5087.0,2.594,0.0,13.084,1.0,1.0,0.0,0.0,235.0,728.0
opd_flener_et_al_tab5_15_15_04,baseline,0.0,0.56,26968.0,,0.0,2.473,,1.0,0.0,0.0,46266.0,6427.0
carSequencing_18,baseline,0.0,0.19,235993.0,,0.0,7.317,,1.0,0.0,0.0,20868.0,24382.0
sudoku_sudoku10,baseline,0.0,0.0,169.0,,0.0,0.608,,1.0,0.0,0.0,2.0,36.0
sonet2_sonet8,2,0.0,13.419999999999998,12628.0,0.035,0.0,1.448,0.0,1.0,0.0,0.0,864700.0,1791.0
opd_flener_et_al_tab2_09_24_08,baseline,0.0,1.6700000000000002,21370.0,,0.0,2.183,,1.0,0.0,0.0,135722.0,4574.0
handball7_05,baseline,0.0,2.6199999999999997,281162.0,,0.0,11.826,,1.0,0.0,0.0,107617.0,21265.0
nlinkedopt_opt16,2,0.0,0.41000000000000003,117543.0,0.45,0.0,1.34,1.0,1.0,0.0,0.0,29794.0,826.0
pegSolitaireTable_pegSolitaire3_0,baseline,0.0,3.1,451057.0,,0.0,3.535,,1.0,0.0,0.0,707341.0,13253.0
peaceableArmyOfQueens2_peaceableArmyQueens8,2,0.0,56.010000000000005,13594.0,0.213,0.0,2.751,1.0,1.0,0.0,0.0,2694626.0,863.0
opd_flener_et_al_tab7_22_35_10,2,0.0,4.470000000000001,456217.0,2.725,0.0,13.097,1.0,1.0,0.0,0.0,268715.0,84829.0
tickTackToe_tickTackToe7,2,0.0,0.07,143600.0,1.002,0.0,2.659,1.0,1.0,0.0,0.0,531.0,1329.0
quasiGroup6_quasiGroupX_16,2,0.0,181.21,440554.0,0.577,0.0,5.692,1.0,1.0,0.0,0.0,6307632.0,25323.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens232,2,0.0,106.80000000000001,16938.0,0.144,0.0,3.032,1.0,1.0,0.0,0.0,4402715.0,947.0
bpmp_7661,baseline,0.0,28.19,56364.0,,0.0,2.335,,1.0,0.0,0.0,540179.0,5834.0
killer_16-sol70,baseline,0.0,0.04,37532.0,,0.0,2.634,,1.0,0.0,0.0,1225.0,6859.0
graphColouring_graphColouring1,baseline,0.0,0.0,42.0,,0.0,0.209,,1.0,0.0,0.0,3.0,15.0
blockedqueens_blockedqueens561860530009,baseline,0.0,7.24,34039.0,,0.0,1.991,,0.0,0.0,0.0,272316.0,9893.0
killer_16-sol15,2,0.0,0.0,0.0,0.0,0.0,1.466,0.0,1.0,0.0,0.0,0.0,0.0
efpa_6,baseline,0.0,59.13,372767.0,,0.0,8.326,,0.0,0.0,0.0,824255.0,48895.0
semigroup_semigroup14,2,0.0,1.97,3423714.0,2.145,0.0,18.78,1.0,1.0,0.0,0.0,76821.0,141498.0
sudoku_sudoku40,2,0.0,0.0,0.0,0.012,0.0,0.509,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens561860535892,2,0.0,5.62,6853.0,0.014,0.0,2.027,0.0,1.0,0.0,0.0,281574.0,2066.0
blockedqueens_blockedqueens481721281064,2,0.0,0.52,25606.0,0.217,0.0,1.834,1.0,1.0,0.0,0.0,16849.0,7247.0
blockedqueens_blockedqueens281449838621,baseline,0.0,0.03,9233.0,,0.0,1.143,,0.0,0.0,0.0,1025.0,2641.0
efpa_11,2,0.0,1.25,18238.0,1.12,0.0,2.931,1.0,1.0,0.0,0.0,84038.0,3185.0
RamseyNumbers_04-04-03-SAT,2,0.0,0.0,0.0,0.0,0.0,0.266,0.0,1.0,0.0,0.0,0.0,0.0
carSequencing_47,baseline,0.0,1.05,268882.0,,0.0,9.243,,1.0,0.0,0.0,60959.0,29057.0
blockedqueens_blockedqueens481721247363,2,0.0,0.87,26220.0,0.224,0.0,1.923,1.0,0.0,0.0,0.0,34573.0,7439.0
killer_16-sol5,baseline,0.0,93.41,67149.0,,0.0,3.018,,1.0,0.0,0.0,2814707.0,10617.0
sudoku_sudoku8,2,0.0,0.0,14.0,0.002,0.0,0.518,0.0,1.0,0.0,0.0,1.0,4.0
sokoban_New64,2,0.0,0.26,679620.0,1.723,0.0,3.828,1.0,1.0,0.0,0.0,5530.0,3005.0
opd_puget18,baseline,0.0,121.86,92706.0,,0.0,4.924,,1.0,0.0,0.0,6319750.0,17704.0
blockedqueens-strong_blockedqueens481721280203,baseline,0.0,2.13,6437.0,,0.0,1.493,,0.0,0.0,0.0,112323.0,1973.0
pegSolitaireAction_pegSolitaire23,baseline,0.0,51.3,119357.0,,0.0,21.999,,1.0,0.0,0.0,4205187.0,10397.0
opd_flener_et_al_tab7_22_35_10,baseline,0.0,2.96,233658.0,,0.0,7.356,,1.0,0.0,0.0,404155.0,43099.0
sonet2_sonet8,baseline,0.0,11.36,12628.0,,0.0,1.335,,1.0,0.0,0.0,740181.0,1791.0
graphColouring_mulsol_i_2,baseline,0.0,8.11,859080.0,,0.0,13.654,,1.0,0.0,0.0,2086541.0,155145.0
blockedqueens-strong_blockedqueens281449798387,baseline,0.0,0.02,3418.0,,0.0,1.075,,1.0,0.0,0.0,1053.0,1020.0
blackhole_PN-27,baseline,0.0,38.21,291402.0,,0.0,6.16,,1.0,0.0,0.0,1195742.0,22507.0
carSequencing_20,baseline,0.0,0.14,244294.0,,0.0,6.635,,1.0,0.0,0.0,11999.0,26090.0
killer_16-sol48,baseline,,,,,0.0,1200.001,,,1.0,,,
blockedqueens-strong_blockedqueens481721258433,2,0.0,0.26,5953.0,0.038,0.0,1.947,0.0,0.0,0.0,0.0,10489.0,1689.0
efpa_4,2,0.0,22.74,147488.0,1.444,0.0,5.925,1.0,0.0,0.0,0.0,473124.0,21948.0
killer_16-sol58,baseline,0.0,0.03,42992.0,,0.0,2.623,,1.0,0.0,0.0,1326.0,7529.0
blockedqueens-strong_blockedqueens281449842399,baseline,0.0,0.06,3553.0,,0.0,1.12,,1.0,0.0,0.0,2931.0,1042.0
PlottingModelB_5_5_3_seed15_19_5,2,,,,,0.0,1200.002,1.0,,1.0,,,
blockedqueens_blockedqueens561860549734,2,0.0,4.11,31729.0,0.251,0.0,2.287,1.0,0.0,0.0,0.0,152066.0,9108.0
blockedqueens-strong_blockedqueens481721324881,baseline,0.0,0.39,6195.0,,0.0,1.523,,1.0,0.0,0.0,19581.0,1881.0
sedfnofix_26_1_D26_2_5_1,2,0.0,1.05,624978.0,4.757,0.0,8.536,1.0,1.0,0.0,0.0,52453.0,5196.0
futoshiki_futoshiki39,baseline,0.0,0.0,25.0,,0.0,0.255,,0.0,0.0,0.0,0.0,19.0
futoshiki_futoshiki4,2,0.0,0.0,26.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0
solitaireBattleship_solitaire_battleship_meuffels_hertog2easier,2,0.0,0.0,0.0,0.0,0.0,5.237,0.0,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens561860531142,baseline,0.0,0.0,169.0,,0.0,0.827,,0.0,0.0,0.0,0.0,0.0
pegSolitaireTable_pegSolitaire31,2,0.0,5.61,446460.0,0.059,0.0,3.891,0.0,1.0,0.0,0.0,1020070.0,13240.0
bpmp_1176,2,0.0,128.72,368153.0,1.808,0.0,4.434,1.0,1.0,0.0,0.0,1582221.0,56407.0
blockedqueens_blockedqueens501642457787,2,0.0,1.9,27123.0,0.201,0.0,2.037,1.0,0.0,0.0,0.0,82232.0,7657.0
sudoku_sudoku33,baseline,0.0,0.0,79.0,,0.0,0.589,,1.0,0.0,0.0,1.0,22.0
nlinkedopt_opt26,baseline,0.0,21.060000000000002,41913.0,,0.0,0.79,,1.0,0.0,0.0,1509765.0,3173.0
PlottingModelA_7_7_5_seed15_41_5,baseline,0.0,0.23,377643.0,,0.0,35.347,,1.0,0.0,0.0,1841.0,25936.0
knapsack_items-73,2,0.0,231.0,856961.0,0.018,0.0,3.523,0.0,1.0,0.0,0.0,811377.0,6444.0
bibd_bibdline1,baseline,0.0,0.28,136163.0,,0.0,5.316,,1.0,0.0,0.0,12029.0,14592.0
ramsey2_03-04-01-SAT,2,0.0,0.0,0.0,0.0,0.0,0.211,0.0,1.0,0.0,0.0,0.0,0.0
sudoku_sudoku45,2,0.0,0.0,18.0,0.002,0.0,0.55,0.0,1.0,0.0,0.0,1.0,4.0
blackhole_PN-26,2,0.0,0.39,40155.0,0.254,0.0,5.305,1.0,1.0,0.0,0.0,19249.0,10689.0
n-queens2_n_queens_8,baseline,0.0,0.0,632.0,,0.0,0.544,,1.0,0.0,0.0,54.0,196.0
blockedqueens-strong_blockedqueens281449790187,baseline,0.0,0.05,3475.0,,0.0,1.05,,0.0,0.0,0.0,2821.0,1032.0
pegSolitaireTable_pegSolitaire4_42,baseline,0.0,5.59,420221.0,,0.0,3.629,,1.0,0.0,0.0,1011674.0,12432.0
blackhole_PN-94,2,0.0,0.05,40454.0,0.217,0.0,4.568,1.0,1.0,0.0,0.0,2958.0,10753.0
blockedqueens-strong_blockedqueens481721286010,2,0.0,2.7,6464.0,0.005,0.0,1.873,0.0,0.0,0.0,0.0,120261.0,1984.0
quasiGroup5Idempotent_quasiGroupX_11,baseline,0.0,0.51,40188.0,,0.0,2.133,,0.0,0.0,0.0,21055.0,5673.0
knapsack_knapsack_2,2,0.0,1.3900000000000001,286691.0,0.002,0.0,1.404,0.0,1.0,0.0,0.0,4030.0,3791.0
sudoku_sudoku3,baseline,0.0,0.0,40.0,,0.0,0.579,,1.0,0.0,0.0,2.0,9.0
graphColouring_zeroin_i_2,baseline,0.0,6.59,790523.0,,0.0,12.639,,1.0,0.0,0.0,1013849.0,147441.0
sudoku_sudoku2,baseline,0.0,0.0,6.0,,0.0,0.533,,1.0,0.0,0.0,0.0,2.0
magicSequence_magicSequence430,2,0.0,0.22,544478.0,1.675,0.0,1151.847,1.0,1.0,0.0,0.0,2.0,11636.0
blackhole_PN-15,baseline,0.0,7.63,288575.0,,0.0,5.343,,1.0,0.0,0.0,256560.0,22304.0
pegSolitaireState_pegSolitaire24,baseline,0.0,39.16,55133.0,,0.0,8.833,,1.0,0.0,0.0,1815425.0,10051.0
blockedqueens-strong_blockedqueens281449798387,2,0.0,0.02,3418.0,0.003,0.0,1.139,0.0,1.0,0.0,0.0,1157.0,1020.0
blockedqueens_blockedqueens561860443220,2,0.0,0.24,29601.0,0.215,0.0,2.11,1.0,0.0,0.0,0.0,6549.0,8319.0
blockedqueens-strong_blockedqueens281449803572,baseline,0.0,0.01,2782.0,,0.0,0.923,,0.0,0.0,0.0,334.0,802.0
blockedqueens_blockedqueens501642458069,baseline,0.0,0.28,27622.0,,0.0,1.519,,1.0,0.0,0.0,9389.0,7875.0
graphColouring_queen5_5,baseline,0.0,0.04,12581.0,,0.0,1.09,,1.0,0.0,0.0,3837.0,1239.0
golfers1_ord11-7-6-3,2,0.0,55.64,3515891.0,14.36,0.0,29.277,1.0,1.0,0.0,0.0,257738.0,531020.0
knights2_30a,2,,,737692929.0,26.794,0.0,1187.079,1.0,,0.0,,0.0,1883790.0
solitaireBattleship_solitaire_battleship_meuffels_hertog1,2,0.0,0.0,0.0,0.0,0.0,2.209,0.0,1.0,0.0,0.0,0.0,0.0
