Problem,Policy,SolverTotalTime,TabulationTime,SavileRowClauseOut,SavileRowTotalTime,TabulationActivated,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes
RamseyNumbers_04-04-01-SAT,2,0.0,0.0,0.0,0.17,0.0,1.0,0.0,0.0,1.0
blackhole_PN-74,baseline,0.074,,0.0,5.401,,0.0,0.0,0.0,0.0
knights2_08b,baseline,0.078,,0.0,2.622,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449795040,baseline,0.477,,0.0,0.624,,0.0,0.0,0.0,3645.0
golfers3_ord15-8-10-3,baseline,0.753,,0.0,25.265,,1.0,0.0,0.0,1999.0
carSequencing_60,2,3601.567,5.742,0.0,9.736,1.0,0.0,0.0,1.0,3910214.0
blackhole_PN-54,baseline,13.268,,0.0,3.784,,1.0,0.0,0.0,176822.0
molnars_molnars-3-8,baseline,17.022,,0.0,1.0,,1.0,0.0,0.0,119449.0
quasiGroup3Idempotent_quasiGroupX_15,2,3600.304,17.889,0.0,22.373,1.0,0.0,0.0,1.0,1100776.0
blockedqueens_blockedqueens281449849874,2,0.166,0.163,0.0,0.958,1.0,1.0,0.0,0.0,1325.0
ramsey2_02-03-01-SAT,2,0.0,0.0,0.0,0.168,0.0,1.0,0.0,0.0,1.0
Bombastic_Bombastic66,baseline,0.0,,0.0,1.6,,1.0,0.0,0.0,1.0
magicSequence_magicSequence200,2,0.051,0.86,0.0,43.561,1.0,1.0,0.0,0.0,186.0
blockedqueens_blockedqueens561860478851,2,0.028,0.0,0.0,0.848,0.0,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721326970,2,39.037,0.018,0.0,1.382,0.0,1.0,0.0,0.0,118194.0
pegSolitaireTable_pegSolitaire4_10,baseline,0.293,,0.0,2.324,,1.0,0.0,0.0,93.0
quasiGroup5Idempotent_quasiGroupX_24,2,0.642,134.414,0.0,142.252,1.0,0.0,0.0,0.0,1399.0
killer_16-sol68,baseline,1.718,,0.0,1.135,,1.0,0.0,0.0,14982.0
carSequencing_62,2,3601.667,5.148,0.0,9.475,1.0,0.0,0.0,1.0,3278845.0
bibd-implied_puget21,2,2.672,1.864,0.0,8.376,1.0,1.0,0.0,0.0,13635.0
blockedqueens_blockedqueens281449849121,baseline,0.385,,0.0,0.547,,0.0,0.0,0.0,3425.0
blockedqueens-strong_blockedqueens281449801776,2,0.209,0.003,0.0,0.805,0.0,1.0,0.0,0.0,3011.0
sonet2_sonet5-4,2,3.359,0.034,0.0,0.705,0.0,1.0,0.0,0.0,95543.0
ramsey2_03-07-02-SAT,baseline,0.0,,0.0,0.383,,1.0,0.0,0.0,1.0
quasiGroup3Idempotent_quasiGroupX_12,2,1292.339,7.242,0.0,9.496,1.0,1.0,0.0,0.0,627154.0
graphColouring_mulsol_i_4,baseline,0.143,,0.0,2.903,,1.0,0.0,0.0,186.0
blockedqueens_blockedqueens281449794770,2,0.215,0.15,0.0,0.852,1.0,1.0,0.0,0.0,2250.0
killer_16-sol64,2,0.157,3.246,0.0,4.561,1.0,1.0,0.0,0.0,213.0
blockedqueens-strong_blockedqueens501642453995,baseline,262.827,,0.0,1.346,,1.0,0.0,0.0,678367.0
blockedqueens-strong_blockedqueens481721327521,baseline,37.056,,0.0,1.292,,1.0,0.0,0.0,111109.0
sonet_sonet1,baseline,0.206,,0.0,0.713,,1.0,0.0,0.0,10910.0
sokoban_New9,2,0.509,2.304,0.0,4.117,1.0,1.0,0.0,0.0,16.0
molnars_molnars-2-9,2,0.031,0.95,0.0,1.3,1.0,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens501642437875,baseline,25.866,,0.0,1.066,,1.0,0.0,0.0,85665.0
blockedqueens-strong_blockedqueens501642417160,2,40.341,0.022,0.0,1.37,0.0,1.0,0.0,0.0,137558.0
magicSequence_magicSequence440,baseline,0.147,,0.0,1043.329,,1.0,0.0,0.0,206.0
golfers3_ord04-9-5-2,baseline,0.042,,0.0,3.556,,1.0,0.0,0.0,40.0
pegSolitaireTable_pegSolitaire4_47,2,93.349,0.048,0.0,2.06,0.0,1.0,0.0,0.0,81260.0
blackhole_PN-11,2,0.698,0.258,0.0,4.878,1.0,1.0,0.0,0.0,4405.0
blockedqueens_blockedqueens281449843875,2,0.129,0.117,0.0,0.764,1.0,1.0,0.0,0.0,1153.0
blackhole_PN-38,2,0.554,0.241,0.0,5.25,1.0,1.0,0.0,0.0,3190.0
opd_flener_et_al_tab3_19_20_09,2,2.28,0.954,0.0,3.818,1.0,1.0,0.0,0.0,32882.0
blockedqueens_blockedqueens281449794019,2,0.17,0.134,0.0,0.874,1.0,1.0,0.0,0.0,2297.0
blackhole_PN-5,baseline,0.034,,0.0,2.026,,0.0,0.0,0.0,0.0
opd_flener_et_al_tab7_127_35_10,2,,,0.0,1200.002,1.0,,1.0,,
killer_16-sol76,2,1.001,4.921,0.0,6.539,1.0,1.0,0.0,0.0,3624.0
sokoban_New12,2,0.277,1.431,0.0,2.628,1.0,1.0,0.0,0.0,10.0
blockedqueens-strong_blockedqueens281449799171,baseline,0.118,,0.0,0.736,,1.0,0.0,0.0,1420.0
blockedqueens_blockedqueens501642409292,2,108.213,0.258,0.0,1.51,1.0,1.0,0.0,0.0,205062.0
golfers1_ord02-5-3-2,baseline,0.002,,0.0,0.952,,1.0,0.0,0.0,6.0
blockedqueens_blockedqueens281449798544,baseline,0.456,,0.0,0.745,,1.0,0.0,0.0,3039.0
killer_16-sol66,baseline,1.032,,0.0,1.1,,1.0,0.0,0.0,6351.0
blackhole_PN-10,baseline,0.523,,0.0,6.199,,1.0,0.0,0.0,4699.0
blockedqueens_blockedqueens281449798087,2,0.192,0.123,0.0,0.818,1.0,1.0,0.0,0.0,1802.0
bibd_puget18,2,0.17,0.5,0.0,3.95,1.0,1.0,0.0,0.0,1047.0
opd_puget21,2,3600.299,2.639,0.0,7.491,1.0,1.0,0.0,1.0,27100971.0
blockedqueens_blockedqueens281449800045,baseline,0.009,,0.0,0.671,,1.0,0.0,0.0,81.0
coprime_9,baseline,0.077,,0.0,8.416,,0.0,0.0,0.0,0.0
carSequencing_3,2,3600.79,1.711,0.0,4.553,1.0,0.0,0.0,1.0,1479363.0
efpa_12,2,130.593,1.362,0.0,2.905,1.0,0.0,0.0,0.0,2078704.0
semigroup_semigroup20,baseline,0.734,,0.0,29.596,,1.0,0.0,0.0,401.0
ramsey2_03-07-02-SAT,2,0.0,0.0,0.0,0.378,0.0,1.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens481721324881,2,20.849,0.022,0.0,1.263,0.0,1.0,0.0,0.0,67464.0
RamseyNumbers_04-05-03-SAT,2,0.0,0.0,0.0,0.234,0.0,1.0,0.0,0.0,1.0
blackhole_PN-45,baseline,0.063,,0.0,7.319,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449793568,2,0.089,0.146,0.0,0.943,1.0,1.0,0.0,0.0,741.0
quasiGroup6_quasiGroupX_14,2,3600.101,0.551,0.0,3.259,1.0,0.0,0.0,1.0,4288618.0
killer_16-sol14,baseline,2.217,,0.0,0.946,,1.0,0.0,0.0,23860.0
handball7_12,baseline,0.09,,0.0,10.059,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449792036,2,0.112,0.021,0.0,0.845,0.0,0.0,0.0,0.0,893.0
blackhole_PN-14,2,0.758,0.22,0.0,4.642,1.0,1.0,0.0,0.0,5908.0
blockedqueens-strong_blockedqueens281449800045,2,0.007,0.018,0.0,0.815,0.0,1.0,0.0,0.0,49.0
nlinkedseq_nlinkedseq-80-55,2,242.75,0.196,0.0,0.611,1.0,1.0,0.0,0.0,487708.0
ramsey2_03-09-01-SAT,2,0.0,0.0,0.0,0.168,0.0,1.0,0.0,0.0,1.0
blackhole_PN-44,2,0.453,0.248,0.0,6.872,1.0,1.0,0.0,0.0,2289.0
PlottingModelA_5_5_3_seed15_16_5,baseline,0.084,,0.0,17.484,,1.0,0.0,0.0,14.0
ramsey2_04-05-03-SAT,2,0.006,0.0,0.0,0.468,0.0,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens281449795751,2,0.187,0.134,0.0,1.0,1.0,0.0,0.0,0.0,3108.0
magicSequence_magicSequence435,2,0.149,1.641,0.0,1093.29,1.0,1.0,0.0,0.0,206.0
molnars_molnars-4-2,baseline,3600.004,,0.0,0.945,,0.0,0.0,1.0,148819647.0
semigroup_semigroup16,baseline,0.313,,0.0,13.72,,1.0,0.0,0.0,257.0
carSequencing_55,baseline,539.169,,0.0,2.807,,1.0,0.0,0.0,10615634.0
carSequencing_49,baseline,66.135,,0.0,3.763,,1.0,0.0,0.0,1259896.0
blockedqueens_blockedqueens481721321219,baseline,115.981,,0.0,1.122,,1.0,0.0,0.0,257264.0
knapsack_items-87,baseline,13.235,,0.0,0.519,,1.0,0.0,0.0,197656.0
sokoban_New24,baseline,0.007,,0.0,0.465,,1.0,0.0,0.0,39.0
pegSolitaireState_pegSolitaire30,baseline,13.288,,0.0,6.777,,1.0,0.0,0.0,102797.0
AccordionTable_cards_14_03,baseline,3.052,,0.0,1.656,,0.0,0.0,0.0,44061.0
knapsack_items-93,baseline,3600.002,,0.0,0.391,,1.0,0.0,1.0,72911361.0
blockedqueens-strong_blockedqueens481721258111,2,8.483,0.013,0.0,1.367,0.0,1.0,0.0,0.0,48056.0
Bombastic_Bombastic64,2,0.005,0.0,0.0,1.197,0.0,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens481721249472,2,213.13,0.212,0.0,1.346,1.0,1.0,0.0,0.0,381926.0
pegSolitaireTable_pegSolitaire32,baseline,0.308,,0.0,2.533,,0.0,0.0,0.0,0.0
carSequencing_69,2,3601.082,5.849,0.0,9.741,1.0,0.0,0.0,1.0,5503729.0
pegSolitaireAction_pegSolitaire2_46,2,2.571,7.27,0.0,26.076,1.0,1.0,0.0,0.0,127629.0
killer_16-sol25,2,0.114,3.599,0.0,4.967,1.0,1.0,0.0,0.0,41.0
sedfnofix_26_1_D26_2_5_1,baseline,0.035,,0.0,7.901,,0.0,0.0,0.0,0.0
blackhole_PN-78,2,1.675,0.228,0.0,4.76,1.0,1.0,0.0,0.0,12755.0
pegSolitaireTable_pegSolitaire33,baseline,0.032,,0.0,2.402,,0.0,0.0,0.0,0.0
sonet2_sonet5-4,baseline,4.329,,0.0,0.849,,1.0,0.0,0.0,101340.0
bibd_puget24,baseline,3600.113,,0.0,4.227,,0.0,0.0,1.0,19991110.0
pegSolitaireAction_pegSolitaire7,baseline,8.603,,0.0,22.147,,1.0,0.0,0.0,301467.0
quasiGroup4NonIdempotent_quasiGroupX_15,baseline,3600.215,,0.0,5.998,,0.0,0.0,1.0,1118712.0
blockedqueens-strong_blockedqueens481721277296,baseline,196.56,,0.0,1.323,,0.0,0.0,0.0,257432.0
Bombastic_Bombastic63,baseline,0.006,,0.0,1.462,,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens501642407857,2,7.925,0.161,0.0,1.056,1.0,0.0,0.0,0.0,47237.0
ramsey2_02-09-01-SAT,baseline,0.0,,0.0,0.198,,1.0,0.0,0.0,1.0
nurse_nurse_4,baseline,0.033,,0.0,0.69,,0.0,0.0,0.0,0.0
waterBucket_waterBucket3,2,2.185,1.367,0.0,13.691,1.0,1.0,0.0,0.0,372.0
blockedqueens_blockedqueens501642459271,baseline,596.163,,0.0,1.133,,0.0,0.0,0.0,768075.0
n-queens2_n_queens_32,2,0.048,0.653,0.0,1.426,1.0,1.0,0.0,0.0,391.0
blockedqueens-strong_blockedqueens281449794094,baseline,0.323,,0.0,0.812,,0.0,0.0,0.0,2648.0
efpa_24,2,3600.094,1.218,0.0,3.679,1.0,0.0,0.0,1.0,73329634.0
blockedqueens-strong_blockedqueens281449802589,baseline,0.238,,0.0,0.717,,0.0,0.0,0.0,4033.0
blockedqueens-strong_blockedqueens281449799895,2,0.219,0.003,0.0,0.868,0.0,0.0,0.0,0.0,1108.0
opd_flener_et_al_tab7_46_35_10,baseline,3600.509,,0.0,13.838,,1.0,0.0,1.0,17352736.0
killer_16-sol45,baseline,0.13,,0.0,1.468,,1.0,0.0,0.0,679.0
RamseyNumbers_04-04-03-SAT,baseline,0.0,,0.0,0.212,,1.0,0.0,0.0,1.0
ramsey2_03-05-01-SAT,baseline,0.0,,0.0,0.162,,1.0,0.0,0.0,1.0
n-queens2_n_queens_8,baseline,0.002,,0.0,0.348,,1.0,0.0,0.0,26.0
opd_flener_et_al_tab4_08_14_07,baseline,0.045,,0.0,1.08,,1.0,0.0,0.0,1322.0
sokoban_New44,2,0.127,0.475,0.0,1.154,1.0,1.0,0.0,0.0,8.0
blockedqueens-strong_blockedqueens281449839995,2,0.049,0.013,0.0,0.876,0.0,1.0,0.0,0.0,546.0
graphColouring_mulsol_i_2,2,0.171,0.016,0.0,3.338,0.0,1.0,0.0,0.0,189.0
blockedqueens_blockedqueens281449800566,2,0.182,0.152,0.0,0.968,1.0,1.0,0.0,0.0,2356.0
knapsack_items-75,baseline,3600.002,,0.0,0.294,,1.0,0.0,1.0,79380469.0
blackhole_PN-97,2,2.17,0.284,0.0,4.898,1.0,1.0,0.0,0.0,16773.0
blockedqueens_blockedqueens501642405538,2,8.189,0.207,0.0,1.456,1.0,0.0,0.0,0.0,31011.0
pegSolitaireTable_pegSolitaire3_5,2,6.036,0.037,0.0,2.026,0.0,1.0,0.0,0.0,10056.0
blackhole_PN-50,2,0.886,0.268,0.0,5.91,1.0,1.0,0.0,0.0,5633.0
blockedqueens-strong_blockedqueens481721243397,baseline,0.036,,0.0,1.023,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721283013,baseline,116.065,,0.0,1.345,,1.0,0.0,0.0,241006.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens272,baseline,0.971,,0.0,2.327,,1.0,0.0,0.0,21379.0
graphColouring_myciel5,baseline,201.52,,0.0,0.596,,1.0,0.0,0.0,1884405.0
ramsey1_03-07-02-SAT,baseline,0.001,,0.0,0.441,,1.0,0.0,0.0,2.0
blockedqueens_blockedqueens281449802653,baseline,0.172,,0.0,0.747,,1.0,0.0,0.0,1375.0
blockedqueens_blockedqueens281449800707,baseline,0.951,,0.0,0.669,,0.0,0.0,0.0,6043.0
blackhole_PN-33,baseline,0.08,,0.0,3.555,,1.0,0.0,0.0,182.0
opd_flener_et_al_tab7_3_35_10,2,0.01,0.104,0.0,0.864,1.0,1.0,0.0,0.0,544.0
blockedqueens_blockedqueens481721345259,2,34.818,0.247,0.0,1.452,1.0,1.0,0.0,0.0,122365.0
golfers3_ord21-5-10-4,baseline,0.409,,0.0,24.603,,1.0,0.0,0.0,1763.0
blockedqueens-strong_blockedqueens281449803572,2,0.052,0.003,0.0,0.81,0.0,0.0,0.0,0.0,347.0
blockedqueens_blockedqueens561860441454,baseline,1161.962,,0.0,1.31,,1.0,0.0,0.0,1897060.0
discreteTomography_1,2,0.001,0.0,0.0,0.454,0.0,1.0,0.0,0.0,1.0
RamseyNumbers_02-03-01-SAT,baseline,0.0,,0.0,0.146,,1.0,0.0,0.0,1.0
pegSolitaireTable_pegSolitaire4_44,2,2.163,0.058,0.0,2.338,0.0,1.0,0.0,0.0,2838.0
bpmp_3237,baseline,47.253,,0.0,2.012,,1.0,0.0,0.0,253222.0
nlinkedseq_nlinkedseq-70-60,2,389.217,0.182,0.0,0.762,1.0,0.0,0.0,0.0,590136.0
farm-puzzle2_farm,baseline,0.0,,0.0,0.164,,1.0,0.0,0.0,1.0
carSequencing_39,baseline,154.053,,0.0,3.305,,1.0,0.0,0.0,2562654.0
opd_bibdline3,baseline,1631.962,,0.0,4.979,,1.0,0.0,0.0,15802496.0
futoshiki_futoshiki27,baseline,0.006,,0.0,0.174,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens281449796386,2,0.041,0.012,0.0,0.86,0.0,0.0,0.0,0.0,464.0
carSequencing_20,2,59.942,5.716,0.0,9.733,1.0,1.0,0.0,0.0,162255.0
knights2_09a,baseline,0.054,,0.0,3.33,,0.0,0.0,0.0,0.0
blockedqueens_blockedqueens281449790413,2,0.337,0.154,0.0,0.888,1.0,0.0,0.0,0.0,4621.0
golfers3_ord16-5-4-4,baseline,0.049,,0.0,3.222,,1.0,0.0,0.0,25.0
blackhole_PN-59,baseline,4.678,,0.0,6.154,,1.0,0.0,0.0,69656.0
blockedqueens-strong_blockedqueens481721303889,baseline,11.514,,0.0,1.265,,0.0,0.0,0.0,34998.0
blockedqueens-strong_blockedqueens561860538387,2,735.548,0.005,0.0,1.559,0.0,1.0,0.0,0.0,1118848.0
nlinkedseq_nlinkedseq-80-55,baseline,3600.587,,0.0,23.16,,0.0,0.0,1.0,1300990.0
JPEncoding_data800,baseline,1.693,,0.0,15.24,,0.0,0.0,0.0,0.0
opd_puget13,2,3.223,0.923,0.0,4.131,1.0,1.0,0.0,0.0,40423.0
blackhole_PN-47,2,0.699,0.218,0.0,4.507,1.0,1.0,0.0,0.0,6853.0
knapsack_items-60,baseline,86.18,,0.0,0.311,,1.0,0.0,0.0,2310795.0
killer_16-sol8,baseline,0.069,,0.0,1.564,,1.0,0.0,0.0,369.0
sedfnofix_25_1_C25_7_2_1,baseline,131.192,,0.0,19.381,,0.0,0.0,0.0,52883.0
magicSequence_magicSequence200,baseline,0.037,,0.0,34.338,,1.0,0.0,0.0,186.0
killer_16-sol69,2,0.205,2.793,0.0,4.458,1.0,1.0,0.0,0.0,272.0
killer_16-sol50,2,0.12,3.148,0.0,4.684,1.0,1.0,0.0,0.0,123.0
bibd-implied_puget23,baseline,0.084,,0.0,4.449,,1.0,0.0,0.0,108.0
blockedqueens_blockedqueens281449795751,baseline,0.569,,0.0,0.681,,0.0,0.0,0.0,3908.0
golfers1_ord23-5-6-5,baseline,16.175,,0.0,24.74,,1.0,0.0,0.0,205177.0
sudoku_sudoku11,2,0.013,0.001,0.0,0.456,0.0,1.0,0.0,0.0,1.0
blockedqueens_blockedqueens281449791430,baseline,0.395,,0.0,0.748,,0.0,0.0,0.0,3096.0
knights_20a,2,3601.752,15.074,0.0,34.226,1.0,0.0,0.0,1.0,5140158.0
opd_bibdline2,baseline,825.686,,0.0,3.602,,1.0,0.0,0.0,11223433.0
pegSolitaireTable_pegSolitaire3_49,2,0.284,0.06,0.0,2.103,0.0,1.0,0.0,0.0,126.0
RamseyNumbers_03-05-02-SAT,baseline,0.0,,0.0,0.168,,1.0,0.0,0.0,1.0
blockedqueens-strong_blockedqueens561860517914,baseline,401.379,,0.0,1.178,,0.0,0.0,0.0,945955.0
coprime_18,baseline,58.753,,0.0,598.826,,1.0,0.0,0.0,3555.0
opd_puget4,2,3.319,0.27,0.0,1.808,1.0,1.0,0.0,0.0,70664.0
sokoban_New73,2,0.506,1.854,0.0,3.331,1.0,1.0,0.0,0.0,89.0
bibd_puget13,2,0.521,1.879,0.0,5.296,1.0,1.0,0.0,0.0,2394.0
knapsack_items-84,baseline,3600.007,,0.0,0.469,,1.0,0.0,1.0,52905885.0
futoshiki_futoshiki44,baseline,0.001,,0.0,0.256,,1.0,0.0,0.0,7.0
blockedqueens_blockedqueens281449787798,baseline,0.928,,0.0,0.714,,0.0,0.0,0.0,6188.0
opd_flener_et_al_tab7_8_35_10,2,0.152,0.266,0.0,1.944,1.0,1.0,0.0,0.0,3923.0
opd_flener_et_al_tab1_10_38_10,2,0.831,0.401,0.0,2.506,1.0,1.0,0.0,0.0,12765.0
blackhole_BMS-100,2,1.472,0.218,0.0,6.154,1.0,1.0,0.0,0.0,10873.0
graphColouring_mug88_1,baseline,0.009,,0.0,0.665,,1.0,0.0,0.0,448.0
blockedqueens-strong_blockedqueens501642441982,baseline,0.032,,0.0,1.24,,0.0,0.0,0.0,0.0
golfers1_ord04-9-5-2,2,1.248,3.415,0.0,16.799,1.0,1.0,0.0,0.0,24.0
blockedqueens-strong_blockedqueens481721248954,2,43.325,0.005,0.0,1.309,0.0,0.0,0.0,0.0,124236.0
sonet_sonet3-5,baseline,5.032,,0.0,0.701,,1.0,0.0,0.0,143059.0
opd_flener_et_al_tab2_07_07_03,baseline,0.012,,0.0,0.677,,1.0,0.0,0.0,80.0
killer_16-sol4,baseline,1.034,,0.0,1.55,,1.0,0.0,0.0,7643.0
bibd-implied_puget5,baseline,0.13,,0.0,1.767,,1.0,0.0,0.0,2440.0
blockedqueens-strong_blockedqueens561860521176,2,45.528,0.014,0.0,1.742,0.0,1.0,0.0,0.0,137659.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens249,baseline,0.03,,0.0,2.282,,0.0,0.0,0.0,0.0
sudoku_sudoku26,baseline,0.006,,0.0,0.553,,1.0,0.0,0.0,1.0
quasiGroup3Idempotent_quasiGroupX_11,baseline,3600.073,,0.0,1.715,,0.0,0.0,1.0,1876736.0
quasiGroup7_quasiGroupX_17,2,3545.869,0.533,0.0,4.316,1.0,1.0,0.0,0.0,3751898.0
futoshiki_futoshiki10,2,0.001,0.003,0.0,0.319,0.0,1.0,0.0,0.0,7.0
blockedqueens_blockedqueens561860508652,baseline,7.182,,0.0,1.421,,0.0,0.0,0.0,25294.0
sokoban_New38,2,0.034,0.187,0.0,0.703,1.0,1.0,0.0,0.0,7.0
blockedqueens-strong_blockedqueens281449852714,baseline,0.095,,0.0,0.739,,1.0,0.0,0.0,1540.0
sedfnofix_21_2_C21_6_2_1,baseline,6.034,,0.0,8.684,,0.0,0.0,0.0,6883.0
molnars_molnars-2-7,2,0.036,0.504,0.0,0.833,1.0,0.0,0.0,0.0,0.0
peaceableArmyOfQueens2-completion_peaceableArmyOfQueens250,2,1248.618,0.163,0.0,2.487,1.0,1.0,0.0,0.0,7872332.0
blockedqueens-strong_blockedqueens281449840373,2,0.29,0.002,0.0,0.598,0.0,0.0,0.0,0.0,5234.0
Bombastic_Bombastic11,baseline,0.001,,0.0,1.501,,1.0,0.0,0.0,1.0
knapsack_items-95,2,537.144,0.003,0.0,0.466,0.0,1.0,0.0,0.0,7646596.0
bpmp_7444,baseline,86.393,,0.0,1.517,,1.0,0.0,0.0,423813.0
opd_puget20,baseline,3600.058,,0.0,2.428,,1.0,0.0,1.0,49063395.0
quasiGroup4NonIdempotent_quasiGroupX_12,2,124.279,7.772,0.0,11.275,1.0,1.0,0.0,0.0,110110.0
opd_flener_et_al_tab7_46_35_10,2,3600.682,26.887,0.0,42.668,1.0,1.0,0.0,1.0,12128623.0
killer_16-sol98,2,2052.053,4.319,0.0,5.759,1.0,1.0,0.0,0.0,2099270.0
blockedqueens-strong_blockedqueens481721343626,baseline,214.364,,0.0,1.399,,1.0,0.0,0.0,384219.0
JPEncoding_data1700,baseline,3603.868,,0.0,44.431,,1.0,0.0,1.0,202792.0
semigroup_semigroup23,baseline,1.157,,0.0,42.377,,1.0,0.0,0.0,530.0
blockedqueens_blockedqueens481721286837,2,0.037,0.0,0.0,0.848,0.0,0.0,0.0,0.0,0.0
knights_12b,baseline,3600.147,,0.0,4.649,,0.0,0.0,1.0,15912605.0
handball7_03,2,2.815,0.887,0.0,9.646,1.0,1.0,0.0,0.0,13839.0
nlinkedopt_opt38,baseline,3600.131,,0.0,4.935,,1.0,0.0,1.0,1488014.0
blockedqueens_blockedqueens281449803749,baseline,0.279,,0.0,0.659,,1.0,0.0,0.0,3820.0
molnars_molnars-2-8,2,0.035,0.762,0.0,1.125,1.0,0.0,0.0,0.0,0.0
quasiGroup4NonIdempotent_quasiGroupX_11,baseline,3600.091,,0.0,2.555,,0.0,0.0,1.0,2499424.0
ramsey1_02-08-01-SAT,2,0.0,0.0,0.0,0.193,0.0,1.0,0.0,0.0,1.0
killer_16-sol59,2,0.005,0.031,0.0,1.179,1.0,1.0,0.0,0.0,3.0
graphColouring_zeroin_i_1,2,0.164,0.031,0.0,3.945,0.0,1.0,0.0,0.0,212.0
blockedqueens-strong_blockedqueens281449843875,baseline,0.28,,0.0,0.879,,1.0,0.0,0.0,2259.0
golfers3_ord03-7-4-2,2,0.297,1.42,0.0,3.703,1.0,1.0,0.0,0.0,16.0
golfers1_ord15-8-10-3,baseline,1.845,,0.0,50.474,,1.0,0.0,0.0,23508.0
blockedqueens_blockedqueens501642430207,2,243.699,0.255,0.0,1.432,1.0,0.0,0.0,0.0,409322.0
PlottingModelB_5_5_3_seed15_21_2,2,,,0.0,1200.003,1.0,,1.0,,
blockedqueens-strong_blockedqueens281449790413,2,0.622,0.013,0.0,0.889,0.0,0.0,0.0,0.0,4747.0
pegSolitaireState_pegSolitaire9,2,223.439,0.935,0.0,7.799,1.0,1.0,0.0,0.0,208181.0
quasiGroup5Idempotent_quasiGroupX_19,2,3600.165,58.182,0.0,63.011,1.0,0.0,0.0,1.0,9762420.0
blockedqueens_blockedqueens481721335202,baseline,8.702,,0.0,0.95,,0.0,0.0,0.0,45150.0
golfers3_ord09-19-10-2,baseline,0.643,,0.0,23.774,,1.0,0.0,0.0,16314.0
quasiGroup3Idempotent_quasiGroupX_24,2,,,0.0,1200.002,1.0,,1.0,,
futoshiki_futoshiki9,baseline,0.008,,0.0,0.168,,0.0,0.0,0.0,0.0
blockedqueens-strong_blockedqueens481721259269,baseline,150.364,,0.0,0.893,,0.0,0.0,0.0,336909.0
sonet_sonet7-5,2,575.971,0.037,0.0,0.943,0.0,0.0,0.0,0.0,2083112.0
bibd-implied_puget20,baseline,3600.062,,0.0,2.664,,0.0,0.0,1.0,15801012.0
golfers3_ord08-17-9-2,baseline,0.419,,0.0,20.819,,1.0,0.0,0.0,6705.0
bibd_puget5,2,1.382,0.52,0.0,2.479,1.0,1.0,0.0,0.0,15319.0
blackhole_PN-68,2,0.736,0.257,0.0,5.749,1.0,1.0,0.0,0.0,4334.0
opd_flener_et_al_tab4_09_18_08,2,2.444,0.985,0.0,2.446,1.0,1.0,0.0,0.0,14433.0
graphColouring_1-FullIns_4,2,0.185,0.035,0.0,1.201,0.0,1.0,0.0,0.0,4416.0
blockedqueens_blockedqueens501642407126,2,32.169,0.203,0.0,1.3,1.0,0.0,0.0,0.0,96414.0
sonet_sonet1-4,baseline,0.307,,0.0,0.606,,1.0,0.0,0.0,14973.0
killer_16-sol61,baseline,2.529,,0.0,1.352,,1.0,0.0,0.0,19926.0
carSequencing_44,2,3601.196,4.13,0.0,8.509,1.0,0.0,0.0,1.0,9634445.0
efpa_7,2,0.057,0.796,0.0,1.649,1.0,1.0,0.0,0.0,1140.0
blockedqueens-strong_blockedqueens501642458368,2,11.639,0.023,0.0,1.547,0.0,0.0,0.0,0.0,53397.0
knapsack_items-68,2,17.245,0.014,0.0,0.376,0.0,1.0,0.0,0.0,319493.0
blockedqueens-strong_blockedqueens501642449485,baseline,2.487,,0.0,1.427,,0.0,0.0,0.0,20363.0
bibd_puget23,baseline,0.095,,0.0,3.573,,1.0,0.0,0.0,128.0
efpa_5,2,1.415,2.044,0.0,5.825,1.0,1.0,0.0,0.0,5875.0
blockedqueens_blockedqueens501642418198,2,9.346,0.22,0.0,1.293,1.0,0.0,0.0,0.0,41992.0
futoshiki_futoshiki46,2,0.006,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0
carSequencing_41,2,133.976,3.714,0.0,7.571,1.0,1.0,0.0,0.0,217360.0
pegSolitaireTable_pegSolitaire23,2,12.725,0.075,0.0,2.132,0.0,1.0,0.0,0.0,18767.0
blockedqueens-strong_blockedqueens481721268899,2,80.67,0.005,0.0,1.398,0.0,0.0,0.0,0.0,138635.0
blockedqueens-strong_blockedqueens561860642875,baseline,395.718,,0.0,1.645,,1.0,0.0,0.0,593715.0
sokoban_New97,2,0.052,0.272,0.0,0.86,1.0,1.0,0.0,0.0,12.0
coprime_10,2,0.106,3.94,0.0,15.867,1.0,1.0,0.0,0.0,81.0
